cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,uc,ucloc,uccrcd,uccomre,uccomres,uccomreu,ucsc,ucother,ucover1,sclent,othoffbs,partconv,partacqu
"16717","15545","792248","1205017","FARMERS & TRADERS SAVINGS BANK","Bancroft","IA","50517","3/31/2019","8/22/2022","NM","108 W. Ramsey","KENNEDY BANCSHARES INC","1","0","0","2","1","Kossuth","","","1/1/1887","7/1/1948","7/28/2009","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","10080","0","692","0","0","0","","9388","239","0","0","",""
"12602","0","788559","3566749","FARMERS AND DROVERS BANK","Council Grove","KS","66846","3/31/2019","8/22/2022","NM","201 W. Main St.","FARMERS&DROVERS FINANCIAL CORP","3","0","0","2","0","Morris","","","3/16/1882","1/1/1934","9/3/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.farmersanddrovers.com","13208","288","0","219","219","0","","12701","511","0","0","",""
"28478","1669","412872","","FARMERS AND MECHANICS FEDERAL SAVINGS BANK","Bloomfield","IN","47424","3/31/2019","8/22/2022","SB","225 E. Main St.","","2","0","0","7","0","Greene","","","1/1/1892","8/15/1936","6/30/2017","Non-Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","http://www.farmersandmechanicsfederal.com","1487","1487","0","0","0","0","","0","0","0","0","",""
"13801","0","372640","1135196","FARMERS AND MERCHANTS BANK","Laotto","IN","46763","3/31/2019","8/22/2022","NM","6464 Merchants Dr.","FM FINCORP","4","0","0","8","1","De Kalb","","","10/29/1914","1/31/1934","7/31/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.fmfbank.com","14278","8047","0","1259","1259","0","","4972","14278","0","0","",""
"16810","9353","455552","1416831","FARMERS AND MERCHANTS BANK","Milford","NE","68405","3/31/2019","8/22/2022","NM","617 1st St.","COUNTRY BANK SHARES INC","11","0","0","2","0","Seward","30700","Lincoln, NE","7/5/1949","7/5/1949","2/19/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.bankfmb.com","54054","3833","0","2110","2110","0","","48111","3462","0","0","",""
"14275","14396","516154","2230249","FARMERS AND MERCHANTS BANK","Milligan","NE","68406","3/31/2019","8/22/2022","NM","501 Main St","FM GROUP INC","2","0","1","2","1","Fillmore","","","6/10/1903","4/24/1934","10/12/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","www.fmbmilligan.com","26118","0","0","5","5","0","","26113","0","0","2300","",""
"1735","16123","434539","1137882","FARMERS AND MERCHANTS BANK","Piedmont","AL","36272","3/31/2019","8/22/2022","NM","112 E. Ladiga St.","F&M FINANCIAL CORP","4","0","0","4","0","Calhoun","11500","Anniston-Oxford-Jacksonville, AL","4/12/1915","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.FandM.bank","23064","6014","0","6751","6751","0","","10299","6834","0","0","",""
"4144","0","836656","1053526","FARMERS AND MERCHANTS BANK","Maysville","OK","73057","3/31/2019","8/22/2022","NM","621 Main St.","H PAT HENSON CO THE","1","0","0","4","1","Garvin","","","1/1/1908","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.fmbokonline.com","932","0","0","0","0","0","","932","1","0","0","",""
"15801","10344","205243","","FARMERS AND MERCHANTS BANK","Baldwyn","MS","38824","3/31/2019","8/22/2022","SM","111 W. Clayton St.","","10","0","0","4","0","Prentiss","","","3/10/1941","3/10/1941","11/1/2016","Stock","0","0","FED","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","www.fmbms.com","25520","115","4701","12044","12044","0","","8660","4701","0","0","",""
"16440","0","4231","1863239","FARMERS AND MERCHANTS BANK","Sylvania","GA","30467","3/31/2019","8/22/2022","NM","104 N Main St","SCREVEN BANCSHARES INC","3","0","0","7","0","Screven","","","3/1/1946","6/18/1946","10/3/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.fmbanksylvania.com","3550","0","0","142","142","0","","3408","24","0","0","",""
"3170","0","555256","2344641","FARMERS AND MERCHANTS BANK","De Leon","TX","76444","3/31/2019","8/22/2022","NM","240 S. Texas St.","F&M BANCSHARES INC","5","0","0","2","1","Comanche","","","1/1/1905","1/1/1934","12/2/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fmbank-tx.com","4565","0","0","2369","2369","0","","2196","353","0","0","",""
"1895","13167","891226","5041521","FARMERS AND MERCHANTS BANK","Upperco","MD","21155","3/31/2019","8/22/2022","NM","15226 Hanover Pike","FARMERS&MERCHANTS BANCSHARES","8","0","0","4","0","Baltimore","12580","Baltimore-Columbia-Towson, MD","1/1/1919","1/1/1934","7/25/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.fmb1919.bank","47122","4025","0","17787","17787","0","","25310","11224","0","0","",""
"17444","0","984650","","FARMERS AND MERCHANTS BANK","Axtell","NE","68924","3/31/2019","8/22/2022","NM","402 Main St","","1","0","0","2","0","Kearney","","","7/1/1907","5/26/1955","2/17/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","www.fmb-axtell.com","0","0","0","0","0","0","0","0","0","0","0","",""
"13415","0","257653","","FARMERS AND MERCHANTS BANK","Arnett","OK","73832","3/31/2019","8/22/2022","NM","225 E. Renfrow Ave","","1","0","0","2","1","Ellis","","","12/28/1908","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","fmbankarnett.com","1321","0","0","0","0","0","","1321","1","0","0","",""
"13887","9676","446130","1086485","FARMERS AND MERCHANTS BANK","Lafayette","AL","36862","3/31/2019","8/22/2022","NM","2 1st St Ne","FARMERS&MERCHANTS BANCSHARES","3","0","0","7","0","Chambers","","","1/30/1934","2/13/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.fmlafayette.com","6552","861","0","1910","1410","500","0","3781","0","0","0","",""
"5377","12966","398051","3446748","FARMERS AND MERCHANTS BANK OF ASHLAND","Ashland","NE","68003","3/31/2019","8/22/2022","SM","1501 Silver St.","FARMERS&MERCHANTS FINL CORP","4","0","0","2","0","Saunders","36540","Omaha-Council Bluffs, NE-IA","11/15/1883","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","http://www.fmnb.com","11622","1508","1467","1111","1111","0","0","7536","4386","0","0","",""
"12355","0","472643","","FARMERS AND MERCHANTS BANK OF KENDALL","Kendall","WI","54638","3/31/2019","8/22/2022","NM","102 E S Railroad St","","4","0","0","2","1","Monroe","","","9/11/1913","1/1/1934","6/7/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.fmbkendall.com","1874","0","0","0","0","0","","1874","455","0","500","",""
"1225","0","871769","3649950","FARMERS AND MERCHANTS BANK OF LONG BEACH","Long Beach","CA","90802","3/31/2019","8/22/2022","SM","302 Pine Ave.","PALOMAR ENTERPRISES LLC","25","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","11/20/1907","1/1/1934","9/12/2017","Stock","0","1","FED","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","www.fmb.com","1854494","131659","48554","662705","662705","0","0","1011576","1641473","0","0","",""
"14024","0","274052","1051410","FARMERS AND MERCHANTS BANK OF MOUND CITY, KANSAS","Mound City","KS","66056","3/31/2019","8/22/2022","NM","103 S. 5th St.","CUNNINGHAM AGENCY INC","1","0","0","8","1","Linn","28140","Kansas City, MO-KS","11/14/1893","3/9/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.fmbankmc.com","1524","0","0","287","287","0","","1237","170","0","6500","",""
"1660","13857","282226","1137426","FARMERS AND MERCHANTS BANK OF SOUTH CAROLINA","Holly Hill","SC","29059","3/31/2019","8/22/2022","NM","8624 Old State St.","FMB OF S C BANCSHARES INC","8","0","0","7","0","Orangeburg","","","1/3/1912","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.fmbsc.com","7956","995","0","3822","3822","0","","3139","1173","0","0","",""
"14056","10095","266851","2591539","FARMERS AND MERCHANTS BANK OF ST. CLAIR","Saint Clair","MO","63077","3/31/2019","8/22/2022","NM","530 S. Main St.","SAINT CLAIR BANCSHARES INC","5","0","0","4","0","Franklin","41180","St. Louis, MO-IL","5/2/1913","3/12/1934","9/1/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.fmb4banking.com","16783","3764","0","5713","5713","0","","7306","1790","0","10375","",""
"255","12302","201647","","FARMERS AND MERCHANTS SAVINGS BANK","Waukon","IA","52172","3/31/2019","8/22/2022","NM","201 W. Main St.","","2","0","0","2","1","Allamakee","","","12/4/1925","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","11032","1741","0","1140","1140","0","","8151","4002","0","0","",""
"10492","12525","673244","1203910","FARMERS AND MERCHANTS SAVINGS BANK","Iowa City","IA","52246","3/31/2019","8/22/2022","NM","2235 Mormon Trek Blvd.","COUNTRY BCORP","3","0","0","4","0","Johnson","26980","Iowa City, IA","9/25/1901","1/1/1934","12/21/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.fmbankonline.com","7741","0","0","2389","2389","0","","5352","5533","0","0","",""
"21728","0","677756","2622219","FARMERS AND MERCHANTS STATE BANK","Langdon","ND","58249","3/31/2019","8/22/2022","NM","816 3rd St.","F&M BANCSHARES INC","1","0","0","2","1","Cavalier","","","8/12/1974","8/12/1974","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.fmbanklangdon.com","13864","0","1082","65","65","0","","12717","8507","0","0","",""
"501","0","601153","1363748","FARMERS AND MERCHANTS STATE BANK","Plankinton","SD","57368","3/31/2019","8/22/2022","NM","101 S. Main St.","PAGE HOLDING CO","2","0","0","2","1","Aurora","","","4/6/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.fmsbonline.com","25782","0","444","327","327","0","","25011","444","0","0","",""
"15610","0","145741","1245321","FARMERS AND MERCHANTS STATE BANK","Winterset","IA","50273","3/31/2019","8/22/2022","NM","101 W. Jefferson","FARMERS&MERCHANTS BCORP","4","0","0","2","0","Madison","19780","Des Moines-West Des Moines, IA","8/11/1938","8/11/1938","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.fmstate.bank","35578","2929","0","4364","4364","0","","28285","7106","0","0","",""
"10571","0","388753","","FARMERS AND MERCHANTS STATE BANK OF ALPHA","Alpha","MN","56111","3/31/2019","8/22/2022","NM","210 N. Main St.","","1","0","0","2","0","Jackson","","","8/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","famstatebankofalpha.com","2413","0","0","107","107","0","","2306","59","0","0","",""
"8845","0","269759","1121984","FARMERS AND MERCHANTS STATE BANK OF APPLETON","Appleton","MN","56208","3/31/2019","8/22/2022","NM","239 N. Miles","MPS INVESTMENT CO","1","0","0","2","1","Swift","","","2/20/1915","1/1/1934","10/5/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.farmers-merchants.com","9999","0","0","0","0","0","","9999","0","0","0","",""
"1599","15528","334657","1992335","FARMERS AND MERCHANTS STATE BANK OF BLOOMING PRAIRIE","Blooming Prairie","MN","55917","3/31/2019","8/22/2022","NM","245 E. Main St.","COUNTRY BANKERS INC","2","0","0","2","1","Steele","","","5/7/1904","1/1/1934","5/22/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","13994","134","0","2699","2699","0","0","11161","0","0","3925","",""
"11324","13394","321330","2397366","FARMERS AND MERCHANTS STATE BANK OF BUSHNELL","Bushnell","IL","61422","3/31/2019","8/22/2022","NM","484 E. Main St.","PRAIRIELAND BCORP EMPLOYEE STK OWNERSHIP PLAN&TR","2","0","0","2","0","Mcdonough","","","1/1/1914","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.bushnellbank.com","5069","318","0","0","0","0","","4751","404","0","0","",""
"8756","0","864248","2072270","FARMERS AND MERCHANTS STATE BANK OF NEOLA, IOWA","Neola","IA","51559","3/31/2019","8/22/2022","NM","300 Front St.","FMSB BCORP","2","0","0","2","1","Pottawattamie","36540","Omaha-Council Bluffs, NE-IA","1/1/1886","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","","3581","0","0","250","250","0","","3331","0","0","0","",""
"10165","12484","728957","1123791","FARMERS AND MERCHANTS STATE BANK OF PIERZ","Pierz","MN","56364","3/31/2019","8/22/2022","NM","80 Main St. N","FARMERS&MERCHANTS AGENCY INC","3","0","0","2","1","Morrison","","","1/1/1908","1/1/1934","11/5/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fmpierz.com","24279","1933","0","3078","3078","0","","19268","2515","0","0","",""
"1901","0","762353","1122981","FARMERS AND MERCHANTS STATE BANK OF SACRED HEART","Sacred Heart","MN","56285","3/31/2019","8/22/2022","NM","200 W. Maple St.","POE INVESTMENT CO","1","0","0","2","1","Renville","","","3/4/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","","2239","0","0","47","47","0","","2192","824","0","0","",""
"13382","12107","770451","2780717","FARMERS AND MERCHANTS STATE BANK OF SPRINGFIELD","Springfield","MN","56087","3/31/2019","8/22/2022","NM","101 N. Marshall Ave.","PIESCO INC","2","0","0","2","1","Brown","","","1/1/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","https://www.fmb-ebank.com","23743","822","0","0","0","0","","22921","0","0","0","",""
"13662","0","411651","2911931","FARMERS AND MERCHANTS STATE BANK, BLOOMFIELD, NEBRASKA","Bloomfield","NE","68718","3/31/2019","8/22/2022","NM","103 N Broadway St","LAURITZEN INVESTMENTS INC","6","0","1","2","0","Knox","","","1/1/1895","1/17/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","www.fandmstatebank.com","37606","0","0","0","0","0","","37606","21084","0","0","",""
"8405","9850","289515","1118238","FARMERS AND MERCHANTS TRUST COMPANY OF CHAMBERSBURG","Chambersburg","PA","17201","3/31/2019","8/22/2022","NM","20 S. Main St.","FRANKLIN FINL SERVICES CORP","23","0","0","4","0","Franklin","16540","Chambersburg-Waynesboro, PA","1/10/1906","1/1/1934","2/12/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","fmtrust.bank","288011","50950","0","29777","29680","97","0","207284","0","0","0","",""
"14445","14748","51842","2653071","FARMERS AND MERCHANTS UNION BANK","Columbus","WI","53925","3/31/2019","8/22/2022","NM","159 W. James St.","JEWEL BOX FINL SERVICES INC","6","0","0","2","0","Columbia","31540","Madison, WI","9/5/1861","6/5/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","WWW.FMUB.COM","67187","4363","0","27537","27537","0","0","35287","33744","0","0","",""
"22888","0","658924","","FARMERS AND MINERS BANK","Pennington Gap","VA","24277","3/31/2019","8/22/2022","SM","41526 W. Morgan Ave.","","6","0","0","8","0","Lee","","","7/2/1979","7/2/1979","1/1/2012","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.farmersandminersbank.com","4192","0","0","1808","1808","0","","2384","956","0","0","",""
"10896","0","672041","1209659","FARMERS AND TRADERS SAVINGS BANK","Douds","IA","52551","3/31/2019","8/22/2022","NM","14155 Hwy 98","FARMERS&TRADERS BCORP INC","1","0","0","2","0","Van Buren","","","5/20/1910","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","20","0","0","0","0","0","","20","0","0","0","",""
"2850","0","307062","2142306","FARMERS BANK","Buhl","ID","83316","3/31/2019","8/22/2022","NM","914 Main St.","FARMERS BCORP INC","6","0","0","2","0","Twin Falls","46300","Twin Falls, ID","5/11/1917","1/1/1934","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","Western","0","1","www.farmersbankidaho.com","87992","2785","4294","6505","5754","751","","74408","29217","0","0","",""
"57335","0","3020447","3020438","FARMERS BANK","Ault","CO","80610","3/31/2019","8/22/2022","SM","119 1st St.","FARMERS BANK HOLDING CO","2","0","0","2","1","Weld","24540","Greeley, CO","12/28/2001","12/28/2001","7/16/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.farmersbank-weld.com","52148","6801","0","19156","19156","0","0","26191","8835","0","22500","",""
"2429","0","619327","4553960","FARMERS BANK","Windsor","VA","23487","3/31/2019","8/22/2022","SM","50 E. Windsor Blvd.","FARMERS BANKSHARES INC","7","0","0","4","0","Isle Of Wight","47260","Virginia Beach-Norfolk-Newport News, VA-NC","11/15/1919","1/1/1934","9/14/2017","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.farmersbankva.com","72318","10624","0","22487","22487","0","","39207","27555","0","0","",""
"1296","0","325141","1417511","FARMERS BANK","Greenwood","AR","72936","3/31/2019","8/22/2022","NM","71 W. Ctr. St","WILKINSON BANKING CORP","11","0","0","8","0","Sebastian","22900","Fort Smith, AR-OK","8/1/1907","1/1/1934","5/26/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.gofarmersbank.com","7776","0","0","3962","3962","0","0","3814","0","0","0","",""
"8661","12373","524757","1095807","FARMERS BANK","Parsons","TN","38363","3/31/2019","8/22/2022","SM","29 E. Main St.","TOWNSEND FINANCIAL CORP","1","0","0","8","0","Decatur","","","3/9/1907","1/1/1934","5/11/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.farmers-bank.com","518","1","0","468","468","0","","49","0","0","0","",""
"4621","0","984351","1062854","FARMERS BANK & TRUST","Atwood","KS","67730","3/31/2019","8/22/2022","NM","101 S. 4th St.","RAWLINS BANCSHARES INC","4","0","0","2","1","Rawlins","","","1/1/1914","1/1/1934","10/25/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.farmersbank-trust.com","9218","0","0","0","0","0","","9218","495","0","0","",""
"17614","10157","482156","1055155","FARMERS BANK & TRUST","Great Bend","KS","67530","3/31/2019","8/22/2022","NM","1017 Harrison St.","FARMERS ENTERPRISES INC","9","0","0","2","1","Barton","","","8/1/1907","6/7/1956","6/27/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.farmersbankks.com","97860","7763","0","22818","22818","0","","67279","31197","0","0","",""
"1291","10472","12946","1135413","FARMERS BANK & TRUST COMPANY","Magnolia","AR","71753","3/31/2019","8/22/2022","SM","200 E. Main St.","MAGNOLIA BANKING CORP","25","0","1","4","0","Columbia","","","1/1/1906","1/1/1934","12/27/2017","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.myfarmers.bank","177735","0","4091","114779","114779","0","0","58865","114730","0","412193","",""
"1027","16010","33147","1247615","FARMERS BANK AND TRUST COMPANY","Blytheville","AR","72315","3/31/2019","8/22/2022","SM","400 W. Main St.","FARMERS BCORP INC","6","0","0","2","1","Mississippi","","","3/16/1908","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.fbtbly.com","38953","0","0","3467","3467","0","","35486","9924","0","20500","",""
"12869","13658","262741","1246962","FARMERS BANK AND TRUST COMPANY","Marion","KY","42064","3/31/2019","8/22/2022","NM","201 S. Main St.","FARMERS BCORP INC OF MARION KY","5","0","0","8","1","Crittenden","","","12/1/1899","1/1/1934","4/22/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Southeast","0","1","www.farmers247.com","18982","4310","0","455","455","0","","14217","5148","0","0","",""
"2765","9952","46941","1098554","FARMERS BANK AND TRUST COMPANY","Princeton","KY","42445","3/31/2019","8/22/2022","NM","111 W. Washington St.","UNITED BCORP OF PRINCETON INC","3","0","0","4","1","Caldwell","","","1/1/1900","1/1/1934","5/12/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Southeast","0","1","www.yournxtbank.com","12228","4698","0","2352","2352","0","","5178","0","0","0","",""
"16103","0","3458","1061165","FARMERS BANK OF GREEN CITY","Green City","MO","63545","3/31/2019","8/22/2022","NM","1 S Lincoln St.","GREEN CITY BANCSHARES INC","2","0","0","2","0","Sullivan","","","11/21/1943","11/22/1943","1/1/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","www.farmbank.com","1265","0","0","528","528","0","","737","238","0","0","",""
"8267","10998","742355","1066094","FARMERS BANK OF LINCOLN","Lincoln","MO","65338","3/31/2019","8/22/2022","SM","Main &hwy. 65","LINCOLN BANCSHARES INC","2","0","0","8","1","Benton","","","1/11/1890","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","","5721","0","0","4224","4224","0","","1497","252","0","0","",""
"8268","0","743950","","FARMERS BANK OF LOHMAN, MISSOURI","Jefferson City","MO","65109","3/31/2019","8/22/2022","NM","103 Lomo Dr.","","2","0","0","7","0","Cole","27620","Jefferson City, MO","2/23/1909","1/1/1934","6/1/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.farmersbankoflohman.com","1024","30","0","308","308","0","","686","420","0","0","",""
"4539","0","303952","1249495","FARMERS BANK OF NORTHERN MISSOURI","Unionville","MO","63565","3/31/2019","8/22/2022","SM","1604 Main St.","NORTHERN MO BANCSHARES INC","8","0","1","2","0","Putnam","","","6/1/1901","1/1/1934","1/30/2016","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","www.onlinefarmersbank.com","39283","0","0","718","718","0","0","38565","0","0","0","",""
"34711","9008","19972","","FARMERS BUILDING AND SAVINGS BANK","Rochester","PA","15074","3/31/2019","8/22/2022","SB","290 W. Park","","1","0","0","8","0","Beaver","38300","Pittsburgh, PA","6/30/1894","12/9/1997","5/3/2012","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","","1136","0","0","1136","1136","0","","0","0","0","0","",""
"10514","14380","449841","2753869","FARMERS DEPOSIT BANK OF MIDDLEBURG, INC.","Middleburg","KY","42541","3/31/2019","8/22/2022","NM","2959 Shorttown Rd.","JOHN R TURNER HOLDING CO","2","0","0","4","1","Casey","","","1/1/1904","1/1/1934","4/1/2012","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","St. louis","Central","Southeast","0","1","","3784","85","0","1354","1354","0","","2345","1874","0","0","",""
"15118","16041","1002850","1060841","FARMERS EXCHANGE BANK","Cherokee","OK","73728","3/31/2019","8/22/2022","NM","419 S. Grand St.","FARMERS EXCHANGE BCORP INC","6","0","0","4","1","Alfalfa","","","3/2/1935","5/3/1935","2/26/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.gatewayfirst.com","43027","0","0","14019","12934","1085","","29008","0","0","0","",""
"4611","0","137559","","FARMERS NATIONAL BANK","Phillipsburg","KS","67661","3/31/2019","8/22/2022","N","759 State St.","","5","0","0","2","0","Phillips","","","2/26/1921","1/1/1934","1/19/2012","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.farmersnationalbankonline.com","8774","0","0","0","0","0","","8774","831","0","0","",""
"15928","0","166849","2156835","FARMERS NATIONAL BANK OF GRIGGSVILLE","Griggsville","IL","62340","3/31/2019","8/22/2022","N","108 W. Quincy St.","GRIGGSVILLE BANCSHARES INC","3","0","0","2","1","Pike","","","2/13/1943","2/13/1943","10/3/2008","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.fnbgriggsville.com","4688","0","0","886","886","0","","3802","1865","0","0","",""
"18284","0","624648","1416569","FARMERS SAVINGS BANK","Fostoria","IA","51340","3/31/2019","8/22/2022","NM","10 Hwy. Ave. N.W.","FOSTORIA BANKSHARES INC","2","0","0","2","0","Clay","","","8/24/1916","8/4/1960","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.fsbfostoria.com","21924","2299","419","907","907","0","","18299","0","0","0","",""
"25668","0","656247","","FARMERS SAVINGS BANK","Frederika","IA","50631","3/31/2019","8/22/2022","NM","103 3rd St","","1","0","0","2","0","Bremer","47940","Waterloo-Cedar Falls, IA","2/26/1926","10/9/1984","3/31/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","2261","0","0","0","0","0","","2261","0","0","0","",""
"14807","13236","774347","1203460","FARMERS SAVINGS BANK","Colesburg","IA","52035","3/31/2019","8/22/2022","NM","205 Main St.","MARJON BCORP INC","4","0","0","2","1","Delaware","","","1/1/1907","10/16/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","WWW.FARMERSSAVINGSBANK.COM","14197","0","0","0","0","0","","14197","5201","0","0","",""
