cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,LNPLEDGE,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"11706","12404","338945","1204083","1ST COMMUNITY BANK","Sherrard","IL","61281","3/31/2019","8/22/2022","NM","407 3rd St.","ILLINOIS HOLDING CO","2","0","0","2","1","Mercer","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1910","1/1/1934","10/15/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.1stcommunitybanks.com","47896","466","48362","0","48362","33589","33589","248","4263","3758","505","0","10664","18414","","10924","2478","","1304","0","17","934","353","67","","60","7","0","0","0","9634","","0","0","0","248","466",""
"27552","10064","1412619","2784920","1ST CONSTITUTION BANK","Cranbury","NJ","8512","3/31/2019","8/22/2022","NM","2650 Rt. 130","1ST CONSTITUTION BCORP","21","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","7/24/1989","7/24/1989","4/11/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","866798","8704","875502","0","875502","671353","671353","157736","372225","160998","211227","39604","101076","712","","46","200797","0","1016","0","0","601","415","2290","","0","1368","922","0","0","275118","0","3983","3660","79402","78334","8704",""
"34393","0","2531562","2531553","1ST EQUITY BANK","Skokie","IL","60076","3/31/2019","8/22/2022","NM","3956 W. Dempster St.","FIRST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/9/1997","6/9/1997","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.1stequitybank.net","78666","1134","79800","19","79819","65885","65885","5577","16552","5794","10758","23915","19841","0","","0","13860","","75","0","0","6","69","0","","0","0","0","0","0","14301","","1060","923","1050","4527","1075",""
"57611","0","3203996","3203987","1ST EQUITY BANK NORTHWEST","Buffalo Grove","IL","60089","3/31/2019","8/22/2022","NM","1330 Dundee Rd.","NORTHWEST EQUITY CORP","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/2003","10/15/2003","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","30029","404","30433","4","30437","27800","27800","2176","7569","1764","5805","7822","10233","0","","0","2546","","91","0","0","0","91","0","","0","0","0","0","0","8707","","0","0","2176","0","333",""
"31410","6903","535575","3834710","1ST FEDERAL SAVINGS BANK OF SC, INC.","Walterboro","SC","29488","3/31/2019","8/22/2022","SA","300 Robertson Blvd.","FIRST CAROLINA BANCSHARES M H C","2","0","0","5","0","Colleton","","","1/1/1962","8/9/1963","4/30/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.1stfederalofsc.com","76125","874","76999","14","77013","74895","74895","9677","3161","3146","15","0","62057","0","","0","159","","1868","0","17","599","1252","91","","0","91","0","0","0","0","","0","0","5899","3778","670",""
"1673","0","526452","","1ST FINANCIAL BANK USA","Dakota Dunes","SD","57049","3/31/2019","8/22/2022","NM","331 N. Dakota Dunes Blvd.","","2","0","0","3","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","476850","25442","502292","0","502292","31502","31502","30164","1233","0","1233","0","105","0","0","5478","1318","0","461772","461053","0","299","420","2222","0","0","1870","352","0","702","4807","0","13764","13745","29894","270","7528","0"
"6646","8805","480723","","1ST NATIONAL BANK","Lebanon","OH","45036","3/31/2019","8/22/2022","N","730 E. Main St.","","10","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","139737","1214","140951","0","140951","134362","134362","11795","39136","26065","13071","7526","75646","259","","0","5279","","1260","0","143","821","296","50","","50","0","0","0","0","77400","","0","0","7182","4613","1381",""
"57633","0","1018927","4347208","1ST SECURITY BANK OF WASHINGTON","Mountlake Terrac","WA","98043","3/31/2019","8/22/2022","SB","6920 220th St. Sw, # 300","FS BCORP INC","23","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","11/15/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","1329519","11845","1341364","1302","1342666","904237","904237","219228","216037","87859","128178","104374","364539","59","","430","111706","0","284327","2087","1613","635","279992","41965","","0","41965","0","0","0","704445","0","0","0","166934","52294","12130",""
"9087","10250","991340","1199602","1ST SOURCE BANK","South Bend","IN","46601","3/31/2019","8/22/2022","SM","100 N. Michigan St, # B","1ST SOURCE CORP","83","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","12/31/2015","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","4833545","101852","4935397","0","4935397","1462642","1462642","134044","666780","398238","268542","17078","542943","101797","","46045","3056072","91445","135815","0","25355","55146","55314","234823","","2626","28775","203422","0","12233","1673466","0","342","0","13670","120374","71937",""
"57626","0","3223305","3223293","1ST STATE BANK","Saginaw","MI","48604","3/31/2019","8/22/2022","NM","4800 Fashion Sq. Blvd, # 100","1ST STATE FINANCIAL LTD","5","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","8/19/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststate.bank","197994","2961","200955","18","200973","106308","106308","5033","75095","55192","19903","1157","24909","114","","0","93571","","680","13","161","87","419","414","","243","171","0","0","0","67490","","0","0","1007","4026","2961",""
"22543","14261","170640","3070152","1ST STATE BANK OF MASON CITY","Mason City","IL","62664","3/31/2019","8/22/2022","NM","123 W. Elm St.","FIRSTATE BCORP INC","1","0","0","7","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","9175","113","9288","0","9288","5487","5487","0","772","80","692","0","4101","614","","1513","333","","1955","0","20","1555","380","0","","0","0","0","0","0","0","","0","0","0","0","113",""
"8426","10595","526519","1830240","1ST SUMMIT BANK","Johnstown","PA","15904","3/31/2019","8/22/2022","NM","125 Donald Ln.","1ST SUMMIT BCORP JOHNSTOWN INC","16","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","1/5/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.bank","542728","5696","548424","0","548424","409698","409698","25766","104244","70124","34120","8475","269965","1248","","595","90328","0","28817","3207","1738","13337","10535","18986","","18789","197","0","0","0","479052","0","1306","1306","6782","18984","5696",""
"57869","0","3309393","","1ST TRUST BANK, INC.","Hazard","KY","41701","3/31/2019","8/22/2022","NM","44 Commerce Dr.","","4","0","0","4","0","Perry","","","12/13/2004","12/13/2004","10/16/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","207671","1768","209439","43","209482","150752","150752","14846","80962","65808","15154","5648","47960","1336","","626","49909","","5335","0","494","2042","2799","2859","","0","1550","0","1309","0","0","","498","498","809","14037","1768",""
"31249","6607","350572","4498726","1ST UNITED BANK","Faribault","MN","55021","3/31/2019","8/22/2022","NM","430 4th St Nw","J&B FINANCIAL HOLDINGS INC","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.1stunited.com","74270","614","74884","0","74884","51457","51457","7341","26335","24319","2016","838","14683","2260","","6348","14210","","2816","0","679","714","1423","53","","0","53","0","0","0","28659","","253","132","5904","1437","614",""
"9751","0","340256","3304352","21ST CENTURY BANK","Loretto","MN","55357","3/31/2019","8/22/2022","NM","699 N. Medina St.","DOLPHIN FAMILY MANAGEMENT CO","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","399234","2174","401408","0","401408","322494","322494","9948","191265","132107","59158","72464","46750","2067","","7","77083","","747","0","36","41","670","1077","","470","607","0","0","0","166535","","401","343","6852","3096","2174",""
"16910","0","449430","3438051","22ND STATE BANK","Louisville","AL","36048","3/31/2019","8/22/2022","NM","1920 Main St.","FEB BANCSHARES INC","4","0","0","4","1","Barbour","","","1/1/1917","5/29/1950","10/1/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.22ndstatebank.com","97056","1079","98135","0","98135","76690","76690","5234","27090","17077","10013","1366","37923","5077","","6757","10334","","2935","0","99","229","2607","1419","","326","1093","0","0","0","0","","1916","618","571","4663","1079",""
"91005","0","455253","4754758","5STAR BANK","Colorado Springs","CO","80914","3/31/2019","8/22/2022","NM","Peterson Air Force Base, 455","LITTLE LONDON BCORP","5","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/23/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","174641","2286","176927","707","177634","158913","158913","25527","92041","30773","61268","2801","31677","6867","","2369","16039","","310","0","57","157","96","3","","0","3","0","0","0","74751","","1538","18","7175","18352","2286",""
"35029","0","2775151","2775142","AB&T","Albany","GA","31708","3/31/2019","8/22/2022","NM","2815 Meredyth Dr.","COMMUNITY CAPITAL BANCSHARES","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","12/31/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","155076","1848","156924","0","156924","109302","109302","4316","47746","21657","26089","4858","41752","10630","","6009","37306","","4299","0","3372","254","673","8","","0","8","0","0","0","35252","","266","58","996","3320","1848",""
"32257","8059","762773","","ABACUS FEDERAL SAVINGS BANK","New York","NY","10013","3/31/2019","8/22/2022","SA","6 Bowery","","6","0","1","5","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","281295","2872","284167","901","285068","284930","284930","0","57569","311","57258","22567","204794","0","","0","18","","120","120","0","0","0","0","","0","0","0","0","0","46011","","817","0","0","0","2352",""
"30332","5179","114774","","ABBEVILLE BUILDING & LOAN (A STATE-CHARTERED SAVINGS BANK)","Abbeville","LA","70510","3/31/2019","8/22/2022","SB","1212 Charity St.","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","36440","513","36953","0","36953","36929","36929","13681","0","0","0","0","23248","0","","0","0","","24","0","0","0","24","0","","0","0","0","0","0","0","","493","0","12554","1127","455",""
"30619","5642","416272","","ABBEVILLE FIRST BANK, SSB","Abbeville","SC","29620","3/31/2019","8/22/2022","SB","205 S. Main St","","2","0","0","8","0","Abbeville","","","1/1/1907","5/11/1953","10/17/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","45508","621","46129","0","46129","43079","43079","632","6685","6685","0","1100","34662","0","","0","2385","","657","0","18","367","272","8","","0","8","0","0","0","23976","","954","0","249","383","492",""
"19795","16035","198149","3612794","ABBYBANK","Abbotsford","WI","54405","3/31/2019","8/22/2022","NM","401 E. Spruce St.","ABBY BCORP INC","6","0","0","2","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","1/1/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","390188","4706","394894","0","394894","343590","343590","17520","119667","54799","64868","35304","87268","83831","","29079","17535","","2484","0","95","1230","1159","2207","","1524","53","0","630","92","67038","","302","0","6202","11318","4706",""
"26549","0","117672","","ABINGTON BANK","Abington","MA","2351","3/31/2019","8/22/2022","SM","6 Harrison Ave.","","3","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","10/1/2017","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","238254","1485","239739","0","239739","232450","232450","24380","62940","36087","26853","15494","129636","0","","0","6644","","645","0","9","277","359","0","","0","0","0","0","0","58876","","1970","0","6957","17423","1675",""
"19600","0","535753","2107707","ACADEMY BANK, NATIONAL ASSOCIATION","Kansas City","MO","64154","3/31/2019","8/22/2022","N","8551 N Boardwalk Ave.","DICKINSON FINANCIAL CORP II","73","0","1","4","0","Platte","28140","Kansas City, MO-KS","6/15/1966","6/15/1966","5/1/2017","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","www.academybank.com","1157145","15604","1172749","0","1172749","799653","799653","53942","471516","69943","401573","59004","211474","3717","","1221","299433","9924","12505","2699","700","547","8559","59937","","28086","30798","1053","0","5403","128795","0","176","73","22154","31788","15351",""
"4061","13760","266253","1055708","ACB BANK","Cherokee","OK","73728","3/31/2019","8/22/2022","NM","323 S Grand St.","ALFALFA COUNTY BANCSHARES INC","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","101201","1945","103146","1","103147","56568","56568","1482","17905","202","17703","0","13837","23344","","34968","8838","","2567","0","0","1520","1047","206","","0","206","0","0","0","60948","","0","0","1482","0","1444",""
"58727","0","3614837","3637939","ACCESS BANK","Omaha","NE","68114","3/31/2019","8/22/2022","NM","8712 W. Dodge Rd.","3MV BCORP INC","7","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","5/6/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.ACCESSBANK.COM","446972","6269","453241","0","453241","344253","344253","46920","172895","84461","88434","38796","82290","3352","","5262","98952","0","1757","0","813","610","334","3016","","1339","1677","0","0","11420","160563","0","0","0","19223","27697","6269",""
"58562","0","3535848","4556381","ACCESSBANK TEXAS","Denton","TX","76201","3/31/2019","8/22/2022","NM","320 W. Eagle Drive, # 100","ACCESS BCORP INC","5","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","5/16/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","270295","3652","273947","0","273947","213469","213469","41236","110185","69029","41156","17324","40198","4526","","1716","51056","","7677","759","0","2079","4839","28","","0","28","0","0","0","212284","","730","730","15863","25373","3623",""
"7506","12499","5210","1117464","ACNB BANK","Gettysburg","PA","17325","3/31/2019","8/22/2022","NM","16 Lincoln Sq.","ACNB CORP","29","0","1","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","7/1/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.acnb.com","1287615","14020","1301635","0","1301635","1112058","1112058","32765","442500","204220","238280","37688","535019","64086","","5408","69099","0","14267","0","5563","669","8035","100803","","98235","2568","0","0","0","705342","0","3858","3858","6410","26355","14101",""
"18489","12279","463650","5006472","ADAMS BANK & TRUST","Ogallala","NE","69153","3/31/2019","8/22/2022","SM","315 N. Spruce St.","ADAGE LLC","20","0","1","2","0","Keith","","","2/26/1962","2/26/1962","10/3/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.abtbank.com","688085","10863","698948","0","698948","448565","448565","46388","163754","82539","81215","21357","123291","93775","","149174","75714","","16292","0","1397","6781","8114","9203","","5544","3659","0","0","0","220414","","841","841","10906","35482","8927",""
"90140","12033","343903","","ADAMS COMMUNITY BANK","Adams","MA","1220","3/31/2019","8/22/2022","SB","2 Ctr. St.","","8","0","0","5","0","Berkshire","38340","Pittsfield, MA","5/1/1869","7/24/1985","1/1/2016","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.adamscommunity.com","496720","3922","500642","0","500642","482863","482863","15794","33982","26476","7506","7464","425577","46","","0","8829","","8844","0","81","6048","2715","106","","53","53","0","0","13","311903","","1197","101","7771","8023","3922",""
"14311","0","9553","1053870","ADAMS COUNTY BANK","Kenesaw","NE","68956","3/31/2019","8/22/2022","NM","401 N. Smith Ave.","FIRST KENESAW CO","2","0","0","2","1","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.adamscountybank.net","100336","1210","101546","0","101546","45939","45939","1373","2971","2971","0","1701","6392","33502","","45711","7624","","1314","0","0","728","586","958","","0","958","0","0","0","51808","","0","0","1373","0","1210",""
"9812","0","332756","","ADAMS STATE BANK","Adams","NE","68301","3/31/2019","8/22/2022","NM","649 Main St.","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.adamsstate.com","34362","295","34657","0","34657","17098","17098","146","85","85","0","0","7540","9327","","11836","3628","","2031","0","0","1673","358","64","","0","0","64","0","1511","8079","","0","0","146","0","295",""
"28380","1473","101671","2467474","ADIRONDACK BANK","Utica","NY","13501","3/31/2019","8/22/2022","SM","185 Genesee St.","ADIRONDACK BCORP INC","18","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","1/1/2014","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","501080","3398","504478","846","505324","401881","401881","8243","127138","75188","51950","12469","254031","0","","0","92716","0","10727","0","1309","1524","7894","0","","0","0","0","0","0","150177","0","1150","11","4359","3884","3400",""
"27015","13964","541307","4184177","ADMIRALS BANK","Boston","MA","2116","3/31/2019","8/22/2022","SA","579 Boylston St.","LAZARES&COMPANY LLC","2","0","1","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1967","7/20/1987","1/1/2018","Stock","0","0","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.ethicwealthbank.com","183868","1974","185842","0","185842","139487","139487","113","66052","25510","40542","50432","22654","236","","0","3562","","42793","0","0","0","42793","0","","0","0","0","0","0","109057","","1393","41","0","113","2171",""
"8251","0","94858","1399505","ADRIAN BANK","Adrian","MO","64720","3/31/2019","8/22/2022","SM","130 E. Main St.","ADRIAN BANCSHARES INC","3","0","0","2","1","Bates","28140","Kansas City, MO-KS","10/18/1932","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.adrianbank.com","92113","1192","93305","0","93305","56508","56508","4138","14081","5726","8355","0","13550","24739","","19357","10271","","6833","0","0","3697","3136","336","","0","336","0","0","0","0","","0","0","4138","0","1192",""
"8822","0","293352","1125254","ADRIAN STATE BANK","Adrian","MN","56110","3/31/2019","8/22/2022","NM","322 Maine Ave.","ADRIAN BUILDING CORP","1","0","0","2","1","Nobles","","","10/23/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.adrianstatebank.com","40306","419","40725","0","40725","15753","15753","0","1589","1403","186","517","1597","12050","","20925","3313","","696","0","0","349","347","38","","4","34","0","0","0","0","","0","0","0","0","419",""
