cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,scage,idscas,scaot,scspn,scfmn,scgnm,sccol,SCCPTG,SCCMOG
"13000","0","435059","1131956","ENNIS STATE BANK","Ennis","TX","75119","3/31/2019","8/22/2022","NM","815 W. Ennis Ave.","ENNIS BANCSHARES INC","4","0","0","4","1","Ellis","19100","Dallas-Fort Worth-Arlington, TX","1/1/1933","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.ennisstatebank.com","27199","2656","","","24543","","0","0","0"
"31445","6981","239275","2427665","ENTEGRA BANK","Franklin","NC","28734","3/31/2019","8/22/2022","NM","50 W. Main St.","ENTEGRA FINANCIAL CORP","18","0","1","4","0","Macon","","","1/1/1922","12/14/1964","10/1/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","108025","45382","","","14954","10368","14855","12250","10216"
"33380","0","1836701","3306356","ENTERPRISE BANK","Omaha","NE","68144","3/31/2019","8/22/2022","SM","12800 W. Ctr. Rd.","ENTERPRISE HOLDING CO","3","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","4/10/1991","4/10/1991","12/16/2013","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","https://www.ENTERPRISE.BANK","6027","6027","","","0","","0","0","0"
"34786","0","2730431","2730048","ENTERPRISE BANK","Allison Park","PA","15101","3/31/2019","8/22/2022","NM","4091 Mount Royal Boulvard","SEED MONEY LTD PARTNERSHIP","1","0","0","4","0","Allegheny","38300","Pittsburgh, PA","10/23/1998","10/23/1998","11/27/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","http://www.enterprisebankpgh.com","0","0","","","0","","0","0","0"
"27237","12507","1190476","2303910","ENTERPRISE BANK & TRUST","Clayton","MO","63105","3/31/2019","8/22/2022","NM","150 N. Meramec","ENTERPRISE FINL SERVICES CORP","36","0","1","4","0","Saint Louis","41180","St. Louis, MO-IL","5/9/1988","5/9/1988","3/8/2019","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","0","http://www.enterprisebank.com","994279","53781","","","195977","9856","573721","2265","158679"
"27408","11801","1356768","2461016","ENTERPRISE BANK AND TRUST COMPANY","Lowell","MA","1852","3/31/2019","8/22/2022","NM","222 Merrimack St.","ENTERPRISE BCORP INC","24","0","1","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/3/1989","1/3/1989","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.enterprisebanking.com","291043","7988","","","14571","4186","149629","4985","109684"
"11539","0","457426","","ENTERPRISE BANK OF SOUTH CAROLINA","Ehrhardt","SC","29081","3/31/2019","8/22/2022","NM","13497 Broxton Bridge Rd.","","12","0","0","4","0","Bamberg","","","1/1/1920","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","https://ebsc.bank","94071","67101","","","0","","19092","7878","0"
"90270","13264","332402","3122846","ENVISION BANK","Randolph","MA","2368","3/31/2019","8/22/2022","SB","129 N. Main St.","RANDOLPH BCORP INC","6","0","0","4","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1851","1/2/1986","3/12/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.envisionbank.com","46640","8300","","","26013","","1813","3809","6705"
"31485","7056","81175","4841041","EQUITABLE BANK","Grand Island","NE","68801","3/31/2019","8/22/2022","SM","113 N Locust St","EQUITABLE FINANCIAL CORP","5","0","0","4","0","Hall","24260","Grand Island, NE","1/1/1890","12/30/1965","3/30/2019","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.equitableonline.com","3333","2978","","","179","","176","0","0"
"26591","8348","115575","3398315","EQUITABLE BANK","East Weymouth","MA","2189","3/31/2019","8/22/2022","SM","744 Broad St.","EQUITABLE BCORP MHC","7","0","0","4","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1889","3/11/1986","7/30/2016","Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.coastalheritagebank.com","20300","4149","","","8754","","3453","2928","1016"
"30707","5778","206473","3835155","EQUITABLE SAVINGS AND LOAN ASSOCIATION","Sterling","CO","80751","3/31/2019","8/22/2022","SA","221 N 3rd St","FARMERS REALTY CO","10","0","0","5","0","Logan","","","1/1/1921","8/10/1954","7/21/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.equitable-savings.com","4280","1981","","","2299","","0","0","0"
"25858","0","139656","3180547","EQUITY BANK","Andover","KS","67002","3/31/2019","8/22/2022","SM","345 N. Andover Rd.","EQUITY BANCSHARES INC","54","0","1","4","0","Butler","48620","Wichita, KS","1/21/1985","1/21/1985","2/8/2019","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","0","https://www.equitybank.com","741502","3879","","","490779","7138","225166","6910","7630"
"10004","13641","599643","1249691","ERGO BANK","Markesan","WI","53946","3/31/2019","8/22/2022","NM","86 E. Water St.","FS BANCSHARES INC","2","0","0","4","0","Green Lake","","","1/20/1910","1/1/1934","3/6/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.ergobank.com","4934","0","","","999","","3526","0","409"
"18265","0","145956","1066919","ERICSON STATE BANK","Ericson","NE","68637","3/31/2019","8/22/2022","NM","427 Central Ave.","WHEELER COUNTY BANCSHARES INC","1","0","0","2","0","Wheeler","","","10/20/1959","6/15/1960","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","","5934","5934","","","0","","0","0","0"
"10980","11844","40855","1127687","ESB BANK","Caledonia","MN","55921","3/31/2019","8/22/2022","NM","115 N. Hwy. 44/76","EITZEN INDEPENDENTS INC","3","0","0","2","1","Houston","29100","La Crosse-Onalaska, WI-MN","1/2/1909","1/1/1934","2/16/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","https://www.esbbanking.com","2001","0","","","0","","369","1632","0"
"16629","11230","918954","1051670","ESB FINANCIAL","Emporia","KS","66801","3/31/2019","8/22/2022","NM","8th &merchant St.","NAMYAW CORP INC","4","0","0","4","1","Lyon","","","3/16/1901","10/1/1947","9/5/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.esbfinancial.com","28147","4572","","","14750","","8825","0","0"
"1746","0","305433","","ESCAMBIA COUNTY BANK","Flomaton","AL","36441","3/31/2019","8/22/2022","NM","2151 Ringold St","","1","0","0","5","1","Escambia","","","1/1/1924","1/1/1934","5/27/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","","36979","8530","","","14319","","13224","0","906"
"58140","18006","3447820","4267427","ESQUIRE BANK, NATIONAL ASSOCIATION","Jericho","NY","11753","3/31/2019","8/22/2022","N","100 Jericho Quadrangle","ESQUIRE FINANCIAL HOLDINGS INC","2","0","0","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","10/12/2006","10/12/2006","3/1/2019","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.esquirebank.com","152909","0","","","22530","","126194","4185","0"
"28262","1254","952677","3854268","ESSA BANK & TRUST","Stroudsburg","PA","18360","3/31/2019","8/22/2022","SB","200 Palmer St.","ESSA BCORP INC","23","0","0","4","0","Monroe","20700","East Stroudsburg, PA","1/1/1916","1/30/1947","12/4/2015","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","0","www.essabank.com","276674","26034","","","182003","4349","50259","5928","8101"
"8675","12790","781028","3687046","ESSEX BANK","Richmond","VA","23233","3/31/2019","8/22/2022","SM","9954 Mayland Dr.","COMMUNITY BANKERS TRUST CORP","26","0","1","4","0","Henrico","40060","Richmond, VA","1/1/1926","1/1/1934","12/31/2015","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","75141","33848","","","4205","1508","13155","14521","7904"
"17262","13145","961400","","ESSEX SAVINGS BANK","Essex","CT","6426","3/31/2019","8/22/2022","SB","35 Plains Rd.","","7","0","0","4","0","Middlesex","25540","Hartford-West Hartford-East Hartford, CT","8/6/1851","10/2/1953","1/1/2016","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.essexsavings.com","0","0","","","0","","0","0","0"
"29268","3193","794475","","EUREKA HOMESTEAD","Metairie","LA","70005","3/31/2019","8/22/2022","SA","1922 Veterans Blvd.","","1","0","0","5","0","Jefferson","35380","New Orleans-Metairie, LA","1/1/1884","8/3/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.eurekahomestead.com","6589","1849","","","793","","2957","990","0"
"28401","1520","587677","","EUREKA SAVINGS BANK","La Salle","IL","61301","3/31/2019","8/22/2022","SB","250 Marquette St.","","4","0","0","5","0","La Salle","","","1/1/1885","3/16/1942","2/1/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.eurekasavings.com","136949","23726","","","75365","","29847","0","8011"
"26799","15503","498531","","EVABANK","Eva","AL","35621","3/31/2019","8/22/2022","NM","4113 Eva Rd.","","7","0","0","4","0","Morgan","19460","Decatur, AL","10/13/1986","10/13/1986","12/20/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.evabank.com","4474","0","","","0","","4474","0","0"
"6947","13454","292908","1401190","EVANS BANK, NATIONAL ASSOCIATION","Angola","NY","14006","3/31/2019","8/22/2022","N","8599 Erie Rd","EVANS BCORP INC","16","0","0","4","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","1/1/1920","1/1/1934","3/1/2013","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","https://www.evansbank.com","118490","38990","","","42841","1594","26217","8848","0"
"57109","16425","3029253","","EVERENCE TRUST COMPANY","Goshen","IN","46527","3/31/2019","8/22/2022","SA","1110 N. Main St.","","1","0","0","7","0","Elkhart","21140","Elkhart-Goshen, IN","6/1/2001","6/1/2001","7/21/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","0","www.everence.com","5104","199","","","465","","989","2329","1122"
"26444","12018","952172","","EVERETT CO-OPERATIVE BANK","Everett","MA","2149","3/31/2019","8/22/2022","SB","419 Broadway","","2","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1890","11/26/1985","4/5/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.everettbank.com","36989","18536","","","17003","787","663","0","0"
"35230","0","2834759","3477425","EVERGREEN BANK GROUP","Oak Brook","IL","60523","3/31/2019","8/22/2022","NM","1515 W. 22nd St, # 100w","BANCORP FINANCIAL INC","3","0","0","6","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/5/1999","10/5/1999","7/2/2008","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.evergreenbankgroup.com","71145","26002","","","45143","0","0","0","0"
"28914","2610","55970","","EVERGREEN FEDERAL BANK","Grants Pass","OR","97526","3/31/2019","8/22/2022","SA","969 S E 6th St.","","5","0","0","4","0","Josephine","24420","Grants Pass, OR","6/1/1934","11/5/1934","7/21/2011","Non-Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","www.evergreenfederal.bank","28770","28770","","","0","","0","0","0"
"23404","0","427858","1129627","EVERGREEN NATIONAL BANK","Evergreen","CO","80439","3/31/2019","8/22/2022","N","28145 Colorado Hwy. 74","EVERGREEN BCORP","4","0","0","4","0","Jefferson","19740","Denver-Aurora-Lakewood, CO","4/15/1981","4/15/1981","9/20/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.enbcolorado.com","0","0","","","0","","0","0","0"
"34010","0","2297998","3462494","EVERTRUST BANK","Pasadena","CA","91101","3/31/2019","8/22/2022","NM","2 N. Lake Ave, # 1030","O-BANK CO LTD","8","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","5/3/1995","5/3/1995","3/19/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://www.evertrustbank.com","78791","40117","","","34762","","3912","0","0"
"1299","13695","592448","1142411","EVOLVE BANK & TRUST","West Memphis","AR","72301","3/31/2019","8/22/2022","SM","301 Shoppingway Blvd.","EVOLVE BCORP INC","19","0","1","4","0","Crittenden","32820","Memphis, TN-MS-AR","6/5/1925","1/1/1934","6/17/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.getevolved.com","16685","15519","","","2","293","124","747","0"
"1435","13868","492650","1061893","EXCHANGE BANK","Gibbon","NE","68840","3/31/2019","8/22/2022","NM","14 La Barre","EXCHANGE CO","8","0","1","4","1","Buffalo","","","4/9/1917","1/1/1934","10/1/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","https://www.eb-us.com","3072","0","","","1729","662","681","0","0"
"8468","0","507068","1025998","EXCHANGE BANK","Santa Rosa","CA","95401","3/31/2019","8/22/2022","NM","545 4th St.","FRANK P DOYLE TRUST ARTICLE IX","20","0","0","4","0","Sonoma","42220","Santa Rosa, CA","5/1/1890","1/1/1934","3/2/2018","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://www.exchangebank.com","492896","299336","","","187382","6178","0","0","0"
"160","12322","613839","1085862","EXCHANGE BANK","Milledgeville","GA","31061","3/31/2019","8/22/2022","NM","250 W Hancock St","EXCHANGE BANKSHARES INC","5","0","0","4","0","Baldwin","","","6/1/1903","1/1/1934","10/3/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.exch.bank","36804","10204","","","14002","","7314","3256","2028"
"4619","14175","144052","1054000","EXCHANGE BANK & TRUST","Atchison","KS","66002","3/31/2019","8/22/2022","NM","600 Commercial St.","EXCHANGE BANKSHARES CORP OF KS","9","0","1","2","0","Atchison","","","1/1/1856","1/1/1934","2/21/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://WWW.MYEXCHANGEBANK.COM","16414","16414","","","0","","0","0","0"
"13366","0","456755","1064175","EXCHANGE BANK AND TRUST COMPANY","Perry","OK","73077","3/31/2019","8/22/2022","SM","523 Delaware St.","PERRY BANCSHARES INC","3","0","0","4","1","Noble","","","2/20/1896","1/1/1934","6/17/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.easybanking.net","25035","0","","","16670","2325","5057","983","0"
"10528","11399","985451","1106525","EXCHANGE BANK AND TRUST COMPANY, NATCHITOCHES, LOUISIANA","Natchitoches","LA","71457","3/31/2019","8/22/2022","NM","700 Front St.","EXCHANGE BANCSHARES INC","3","0","0","5","1","Natchitoches","","","9/28/1892","1/1/1934","1/25/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.exchange-bank.com","64585","4407","","","58659","1519","0","0","0"
"1616","0","686459","1249495","EXCHANGE BANK OF MISSOURI","Fayette","MO","65248","3/31/2019","8/22/2022","SM","101 S. Church St.","NORTHERN MO BANCSHARES INC","5","0","0","2","0","Howard","17860","Columbia, MO","11/19/1927","1/1/1934","11/16/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","www.ebmo.com","9955","495","","","1207","0","8253","0","0"
"8274","0","2747466","1097173","EXCHANGE BANK OF NORTHEAST MISSOURI","Kahoka","MO","63445","3/31/2019","8/22/2022","SM","268 N. Johnson St.","LINCOLN COUNTY BCORP INC","6","0","0","2","1","Clark","","","9/8/1903","1/1/1934","4/20/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","ebnemo.com","11822","191","","","5068","","6563","0","0"
"12402","13579","769334","1204430","EXCHANGE STATE BANK","Lanark","IL","61046","3/31/2019","8/22/2022","NM","126 N. Broad St.","LANARK BANCSHARES INC","1","0","0","2","1","Carroll","","","4/6/1878","1/1/1934","2/1/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.lanarkbank.com","12562","0","","","4823","","574","0","7165"
"18838","11764","787141","3403732","EXCHANGE STATE BANK","Adair","IA","50002","3/31/2019","8/22/2022","SM","322 Audubon","EXCHANGE FINANCIAL INC","1","0","0","2","1","Adair","","","1/1/1879","7/18/1963","7/31/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.esbanks.com","4978","4978","","","0","","0","0","0"
"10132","9819","805045","1247905","EXCHANGE STATE BANK","Collins","IA","50055","3/31/2019","8/22/2022","NM","104 Main St.","MID AMERICA BANKS INC","3","0","0","2","1","Story","11180","Ames, IA","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.esb1.com","4804","3977","","","128","","699","0","0"
"15064","11978","618544","2668468","EXCHANGE STATE BANK","Carsonville","MI","48419","3/31/2019","8/22/2022","NM","3992 Chandler St.","EXCHANGE STATE BANK CORP","6","0","0","2","0","Sanilac","","","6/1/1901","3/23/1935","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.esbmi.bank","17257","11874","","","14","","5369","0","0"
"20711","11264","1002430","1082731","EXECUTIVE NATIONAL BANK","Miami","FL","33176","3/31/2019","8/22/2022","N","9600 N. Kendall Dr.","EXECUTIVE BANKING CORP","3","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","6/7/1972","6/7/1972","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","33352","5928","","","11070","","12178","4176","0"
"5551","0","537560","1104923","EXTRACO BANKS, NATIONAL ASSOCIATION","Temple","TX","76501","3/31/2019","8/22/2022","N","18-20 S. Main St.","EXTRACO CORP","17","0","0","4","1","Bell","28660","Killeen-Temple, TX","9/20/1933","1/1/1934","8/22/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.extracobanks.com","90256","64121","","","15080","2437","8618","0","0"
"9378","12104","14155","2168931","F & C BANK","Holden","MO","64040","3/31/2019","8/22/2022","NM","1006 Eagle Crest Dr.","F&C BCORP INC","3","0","0","2","1","Johnson","","","3/24/1881","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","https://www.fandcbank.com","483","0","","","0","","483","0","0"
"12761","11845","163857","1054550","F & M BANK","Edmond","OK","73012","3/31/2019","8/22/2022","NM","17100 N. May Ave","F&M BANCSHARES INC","8","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","1/1/1902","1/1/1934","7/11/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.fmbankok.com","36709","15677","","","4658","","13447","1876","1051"
"16916","15988","937834","1129458","F & M BANK AND TRUST COMPANY","Manchester","GA","31816","3/31/2019","8/22/2022","NM","142 W. Main St.","F&M HOLDING CO INC","1","0","0","4","0","Meriwether","12060","Atlanta-Sandy Springs-Roswell, GA","2/2/1948","6/15/1950","1/23/2007","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.fmbankandtrust.com","2439","0","","","2439","","0","0","0"
"10184","0","114251","2466235","F & M BANK MINNESOTA","Olivia","MN","56277","3/31/2019","8/22/2022","NM","815 E. Depue","INDEPENDENT BANCSHARES INC","3","0","0","2","1","Renville","","","1/28/1919","1/1/1934","7/14/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","","5139","4011","","","1128","","0","0","0"
"10967","0","171759","1122178","F & M COMMUNITY BANK, NATIONAL ASSOCIATION","Preston","MN","55965","3/31/2019","8/22/2022","N","100 St. Anthony St. N.","F&M FINANCIAL SERVICES INC","3","0","0","2","1","Fillmore","40340","Rochester, MN","3/11/1911","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fmcommunity.com","7012","431","","","3508","","3073","0","0"
"5401","0","259059","3675959","F&M BANK","Falls City","NE","68355","3/31/2019","8/22/2022","NM","1701 Stone St.","AMBAGE INC","2","0","0","2","1","Richardson","","","1/1/1882","1/1/1934","12/17/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.fmbankfc.bank","5870","5476","","","0","","394","0","0"
"14922","0","542153","1057113","F&M BANK","West Point","NE","68788","3/31/2019","8/22/2022","NM","204 N. Main St.","WEST POINT BCORP INC","6","0","1","2","1","Cuming","","","1/1/1931","12/4/1934","9/25/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.fmbankne.bank","3274","3274","","","0","","0","0","0"
"16897","10426","510330","1137015","F&M BANK","Washington","GA","30673","3/31/2019","8/22/2022","NM","911 E. Robert Toombs Ave.","WASHINGTON WILKES HOLDING CO","6","0","0","8","0","Wilkes","","","3/14/1950","3/14/1950","11/18/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.fmbanknow.com","46290","9369","","","1811","","23041","11075","994"
"9963","9294","741330","1138450","F&M BANK","Clarksville","TN","37040","3/31/2019","8/22/2022","NM","50 Franklin St.","F&M FINANCIAL CORP","23","0","0","4","0","Montgomery","17300","Clarksville, TN-KY","1/1/1906","1/1/1934","1/22/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.myfmbank.com","58442","2684","","","27290","0","28468","0","0"
"30595","5608","413673","2737823","F&M BANK AND TRUST COMPANY","Hannibal","MO","63401","3/31/2019","8/22/2022","SM","505 Broadway","FARMERS&MERCHANTS BCORP INC","3","0","0","4","0","Marion","","","1/1/1886","11/3/1952","11/10/2016","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankfm.com","12347","10401","","","1480","","466","0","0"
"8083","0","682648","2524537","FAIRFAX STATE SAVINGS BANK","Fairfax","IA","52228","3/31/2019","8/22/2022","NM","409 Vanderbilt St.","VANDERBILT HOLDING CO INC","2","0","0","2","1","Linn","16300","Cedar Rapids, IA","10/20/1924","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.thebankhere.com","11208","2010","","","63","","4905","1597","2633"
"18213","6745","882701","3824373","FAIRFIELD COUNTY BANK","Ridgefield","CT","6877","3/31/2019","8/22/2022","SB","150 Danbury Rd.","FAIRFIELD COUNTY BANK MHC","16","0","0","4","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","5/14/1871","7/1/1960","1/1/2012","Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","New York","Northeastern","Northeast","0","1","fairfieldcountybank.com","319780","679","","","234074","79674","5353","0","0"
"27806","311","666974","","FAIRFIELD FEDERAL SAVINGS AND LOAN ASSOCIATION OF LANCASTER","Lancaster","OH","43130","3/31/2019","8/22/2022","SA","111 E. Main St.","","3","0","0","5","0","Fairfield","18140","Columbus, OH","1/1/1895","11/4/1935","7/2/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.fairfieldfederal.com","8967","8967","","","0","","0","0","0"
"30056","4652","798277","3793657","FAIRPORT SAVINGS BANK","Fairport","NY","14450","3/31/2019","8/22/2022","SB","45 S. Main St","FSB BCORP INC","5","0","0","5","0","Monroe","40380","Rochester, NY","1/1/1888","6/29/1943","12/3/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","18291","12524","","","5603","","0","164","0"
"28652","2049","618777","","FAIRVIEW SAVINGS AND LOAN ASSOCIATION","Fairview","OK","73737","3/31/2019","8/22/2022","SA","301 N. Main","","1","0","0","2","0","Major","","","1/1/1901","7/26/1948","7/21/2011","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.fairviewsavings.com","89","0","","","75","","14","0","0"
"11731","0","601032","","FAIRVIEW STATE BANKING COMPANY","Fairview","IL","61432","3/31/2019","8/22/2022","NM","420 Carter St.","","1","0","0","2","0","Fulton","37900","Peoria, IL","7/1/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.fairviewstate.com","3277","3273","","","4","0","0","0","0"
"26856","11011","564557","2270254","FALCON INTERNATIONAL BANK","Laredo","TX","78045","3/31/2019","8/22/2022","NM","7718 Mcpherson Rd. Bldg. F","FALCON BANCSHARES INC","18","1","0","4","0","Webb","29700","Laredo, TX","12/10/1986","12/10/1986","7/11/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.falconbank.com","115131","12640","","","25640","4368","72483","0","0"
"57603","0","3184228","3184219","FALCON NATIONAL BANK","Foley","MN","56329","3/31/2019","8/22/2022","N","183 Cedar Dr.","CENTRA VENTURES INC","5","0","0","4","0","Benton","41060","St. Cloud, MN","7/1/2003","7/1/2003","6/25/2018","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.falconnational.com","45051","6870","","","37729","","452","0","0"
"23286","12488","833404","3320978","FALL RIVER FIVE CENTS SAVINGS BANK","Fall River","MA","2720","3/31/2019","8/22/2022","SM","79 N Main St","BANKFIVE MHC","15","0","1","4","0","Bristol","39300","Providence-Warwick, RI-MA","4/10/1855","1/2/1981","1/11/2017","Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","http://www.bankfive.com","129525","62312","","","37818","","29395","0","0"
