cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"24829","0","959715","4923497","ATLANTIC COMMUNITY BANKERS BANK","Camp Hill","PA","17011","12/31/2018","8/22/2022","SM","1400 Market St.","ATLANTIC CMTY BANCSHARES INC","3","0","1","4","0","Cumberland","25420","Harrisburg-Carlisle, PA","11/21/1983","11/21/1983","1/1/2018","Stock","0","1","FED","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","0","http://www.acbb.com","200","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","200","0","0","0","0","0","0","195","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","195","0","0","0","0","0","0","973","973","0","973","0","0","0","0","0","129","844","586","258","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0"
"26390","12877","527507","2290560","ATLANTIC STEWARDSHIP BANK","Midland Park","NJ","7432","12/31/2018","8/22/2022","NM","630 Godwin Ave.","STEWARDSHIP FINANCIAL CORP","12","0","0","4","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","9/28/1985","9/28/1985","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","2098","2091","","2091","0","0","0","0","289","1802","0","0","0","","0","","","6","","0","0","0","0","","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1544","1544","","1544","0","0","0","0","681","0","863","509","354","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"284","9664","811541","2151670","AUBURN BANKING COMPANY","Auburn","KY","42206","12/31/2018","8/22/2022","NM","218 W. Main St.","FIRST COMMUNITY BCORP INC","2","0","0","8","1","Logan","","","1/1/1929","1/1/1934","5/18/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.auburnbankingcompany.com","1742","1369","","1369","0","0","0","12","1341","0","16","0","16","","0","","","36","","337","0","53","284","","0","0","0","0","0","0","0","758","758","","758","0","0","0","479","279","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","316","0","99","89","","89","0","0","0","0","89","0","0","0","0","","0","","","0","","10","0","10","0","","0","0","0","0","0","0","0"
"28288","1305","229173","3799369","AUBURN SAVINGS BANK, FSB","Auburn","ME","4210","12/31/2018","8/22/2022","SA","256 Court St","AUBURN BCORP MHC","2","0","0","5","0","Androscoggin","30340","Lewiston-Auburn, ME","1/1/1887","1/17/1951","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.auburnsavings.com","306","302","","302","0","0","0","0","302","0","0","0","0","","0","","","0","","4","0","0","4","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","448","405","","405","0","0","0","0","405","0","0","0","0","","0","","","17","","26","0","0","26","","0","0","0","0","0","0","0"
"11477","0","979151","","AUBURN STATE BANK","Auburn","NE","68305","12/31/2018","8/22/2022","SM","1212 J St.","","1","0","0","2","0","Nemaha","","","1/1/1905","1/1/1934","10/16/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.auburnstatebank.com","427","335","","335","0","0","0","0","248","0","87","87","0","","0","","","32","","60","0","3","57","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"35","9177","749635","1129533","AUBURNBANK","Auburn","AL","36830","12/31/2018","8/22/2022","SM","100 N. Gay St.","AUBURN NATIONAL BCORP INC","8","0","0","4","0","Lee","12220","Auburn-Opelika, AL","1/3/1907","1/1/1934","12/31/2015","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.auburnbank.com","2089","1965","","1965","225","225","0","0","1740","0","0","0","0","","0","","","80","","36","0","7","29","","8","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","179","179","","179","0","0","0","0","179","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"5814","0","760649","5085664","AUDUBON STATE BANK","Audubon","IA","50025","12/31/2018","8/22/2022","NM","315 Broadway","AUDUBON COUNTY INVESTMENT CO","2","0","0","2","1","Audubon","","","1/1/1876","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.audubonstatebank.com","112","86","","86","0","0","0","0","86","0","0","0","0","","0","","","10","","16","0","10","6","","0","0","0","0","0","0","0","8","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","8","0","8","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"3276","16121","548351","3035227","AUSTIN BANK, TEXAS NATIONAL ASSOCIATION","Jacksonville","TX","75766","12/31/2018","8/22/2022","N","200 E. Commerce St.","JSA FAMILY LTD PARTNERSHIP","32","0","0","4","0","Cherokee","","","10/1/1900","1/1/1934","10/9/2010","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.austinbank.com","7792","5921","0","5921","666","176","490","257","4004","141","853","853","0","","0","0","","926","0","780","0","267","513","","165","0","0","165","0","0","0","98","28","0","28","0","0","0","0","28","0","0","0","0","","0","0","","0","0","70","0","0","70","","0","0","0","0","0","0","0","13481","10978","0","10978","127","0","127","0","3765","0","7086","5137","1949","","0","0","","1771","0","299","0","26","273","","433","0","0","433","0","3255","0"
"58082","0","3347911","","AUSTIN CAPITAL BANK SSB","Austin","TX","78757","12/31/2018","8/22/2022","SB","8100 Shoal Creek Blvd.","","8","0","1","4","0","Travis","12420","Austin-Round Rock, TX","1/9/2006","1/9/2006","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.austincapitalbank.com","495","248","","248","0","0","0","0","248","0","0","0","0","","0","","","247","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","76","76","","76","0","0","0","0","76","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"58484","0","3463875","4230216","AUSTIN COUNTY STATE BANK","Bellville","TX","77418","12/31/2018","8/22/2022","NM","436 S. Front St.","AUSTIN COUNTY BANCSHARES INC","4","0","0","4","1","Austin","26420","Houston-The Woodlands-Sugar Land, TX","6/26/2007","6/26/2007","7/23/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.acsbank.com","644","0","","0","0","0","0","0","0","0","0","0","0","","0","","","371","","45","0","42","3","","228","0","0","0","0","0","0","28","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","28","0","0","28","","0","0","0","0","0","0","0","91","32","","32","32","0","32","0","0","0","0","0","0","","0","","","31","","28","0","28","0","","0","0","0","0","0","0","0"
"35115","15850","2860459","4265508","AUTO CLUB TRUST, FSB","Dearborn","MI","48126","12/31/2018","8/22/2022","SA","One Auto Club Dr.","AUTO CLUB GROUP THE","1","0","0","5","0","Wayne","19820","Detroit-Warren-Dearborn, MI","11/30/1999","11/30/1999","7/21/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.aaa.com/banking","1088","942","0","942","0","0","0","0","942","0","0","0","0","","0","0","","0","0","146","0","144","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","699","675","0","675","0","0","0","0","675","0","0","0","0","","0","0","","0","0","24","0","23","1","","0","0","0","0","0","0","0"
"11771","0","859141","1203451","AVAILA BANK","Carroll","IA","51401","12/31/2018","8/22/2022","NM","126 W. 6th","CARROLL COUNTY BANCSHARES INC","14","0","0","2","0","Carroll","","","1/1/1870","1/1/1934","12/10/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.availa.bank","3282","2070","0","2070","22","22","0","1389","546","60","53","53","0","","0","0","","339","0","0","0","0","0","","873","0","0","873","0","0","0","534","125","0","125","0","0","0","125","0","0","0","0","0","","0","0","","409","0","0","0","0","0","","0","0","0","0","0","0","0","2790","1334","0","1334","0","0","0","630","96","0","608","608","0","","0","0","","1388","0","2","0","0","2","","66","0","0","66","0","0","0"
"2326","52136","262059","1057980","AVB BANK","Broken Arrow","OK","74012","12/31/2018","8/22/2022","NM","322 S. Main St.","ARKANSAS VALLEY BANCSHARES INC","4","0","0","4","0","Tulsa","46140","Tulsa, OK","2/16/1905","1/1/1934","9/19/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.avb.bank","59","58","","58","0","0","0","0","58","0","0","0","0","","0","","","1","","0","0","0","0","","0","0","0","0","0","1","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2366","48","","48","4","0","4","0","44","0","0","0","0","","0","","","2318","","0","0","0","0","","0","0","0","0","0","0","0"
"57510","0","3214059","3680980","AVIDBANK","San Jose","CA","95112","12/31/2018","8/22/2022","NM","1732 N 1st St. 6th Fl.","AVIDBANK HOLDINGS INC","3","0","0","4","0","Santa Clara","41940","San Jose-Sunnyvale-Santa Clara, CA","10/1/2003","10/1/2003","11/13/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","https://www.avidbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","1689","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","1689","0","0","0","0","0","","0","0","0","0","0","0","0"
"90215","10957","619701","2465528","AVIDIA BANK","Hudson","MA","1749","12/31/2018","8/22/2022","SB","42 Main St.","ASSABET VALLEY BCORP","10","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","2/26/1869","11/27/1985","12/31/2009","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.avidiabank.com","4291","3456","0","3456","0","0","0","0","1381","122","1953","1547","406","","0","0","","791","0","44","41","2","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","9141","4675","0","4675","0","0","0","0","1697","0","2978","1050","1928","","0","0","","4464","0","2","0","0","2","","0","0","0","0","0","0","0"
"31390","6859","408875","3837962","AXIOM BANK, NATIONAL ASSOCIATION","Maitland","FL","32751","12/31/2018","8/22/2022","N","258 Southhall Ln.","AXIOM BANCSHARES INC","25","0","0","4","0","Orange","36740","Orlando-Kissimmee-Sanford, FL","1/1/1962","3/26/1963","8/4/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.axiombanking.com","5117","4891","","4891","0","0","0","0","4891","0","0","0","0","","0","","","0","","226","0","0","226","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","5056","5056","","5056","244","0","244","0","4812","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"35546","16456","2917317","3814310","AXOS BANK","San Diego","CA","92122","12/31/2018","8/22/2022","SA","4350 La Jolla Village Drive,","AXOS FINANCIAL INC","3","0","1","4","0","San Diego","41740","San Diego-Carlsbad, CA","7/4/2000","7/4/2000","11/16/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","www.axosbank.com","19239","17599","0","17599","0","0","0","0","17139","460","0","0","0","","0","0","","0","0","1454","0","945","509","","0","186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","43005","42673","0","42673","0","0","0","0","42673","0","0","0","0","","0","0","","0","0","332","0","121","211","","0","0","0","0","0","0","0"
"19434","0","5461","3033746","BAC COMMUNITY BANK","Stockton","CA","95202","12/31/2018","8/22/2022","NM","517 E. Weber Ave.","BAC FINANCIAL INC","11","0","0","4","1","San Joaquin","44700","Stockton-Lodi, CA","5/21/1965","5/21/1965","7/13/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","www.bankbac.com","2","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","2","0","0","2","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","3067","2596","","2596","0","0","0","0","2162","0","434","434","0","","0","","","471","","0","0","0","0","","0","0","0","0","0","0","0"
"21265","10221","725732","","BAC FLORIDA BANK","Coral Gables","FL","33134","12/31/2018","8/22/2022","NM","169 Miracle Mile, # R10","","1","0","0","5","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/12/1973","10/12/1973","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","https://www.bradescobacflorida.com","21078","21074","20578","21074","0","0","0","0","21074","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","","0","0","","316","316","316","316","0","0","0","0","316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","4601","4601","4115","4601","0","0","0","0","4601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0"
"2469","0","846945","1247727","BADGER BANK","Fort Atkinson","WI","53538","12/31/2018","8/22/2022","NM","220 Grant St.","CITIZENS FINL EMPLOYEE STK OWNERSHIP PLAN&TR","4","0","0","4","0","Jefferson","","","1/7/1884","1/1/1934","4/30/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.badgerbank.bank","147","134","","134","0","0","0","0","134","0","0","0","0","","0","","","0","","13","0","13","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1583","1393","","1393","0","0","0","0","910","0","483","483","0","","0","","","0","","10","0","10","0","","0","0","180","0","0","0","0"
"2987","13311","69678","1141870","BAKER-BOYER NATIONAL BANK","Walla Walla","WA","99362","12/31/2018","8/22/2022","N","7 W. Main St","BAKER BOYER BCORP","8","0","1","4","0","Walla Walla","47460","Walla Walla, WA","11/10/1869","1/1/1934","3/19/2018","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.bakerboyer.com","1382","1344","","1344","0","0","0","0","1223","0","121","0","121","","0","","","6","","32","0","0","32","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1450","1446","","1446","0","0","0","754","198","0","494","121","373","","0","","","0","","0","0","0","0","","4","0","0","4","0","0","0"
"26704","0","696168","","BALBOA THRIFT AND LOAN ASSOCIATION","Chula Vista","CA","91910","12/31/2018","8/22/2022","NM","865 Amena Court","","4","0","0","6","0","San Diego","41740","San Diego-Carlsbad, CA","12/11/1980","7/3/1986","7/20/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","0","http://www.balboathrift.com","4609","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","4609","0","4512","97","","0","0","0","0","0","0","0","33","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","33","0","33","0","","0","0","0","0","0","0","0","773","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","773","0","763","10","","0","0","0","0","0","0","0"
"6959","13519","505","1048728","BALLSTON SPA NATIONAL BANK","Ballston Spa","NY","12020","12/31/2018","8/22/2022","N","87 Front St.","BALLSTON SPA BCORP INC","13","0","0","4","0","Saratoga","10580","Albany-Schenectady-Troy, NY","1/1/1838","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","https://ww.bsnb.com","1560","1019","","1019","322","322","0","0","629","0","68","68","0","","0","","","249","","292","0","7","285","","0","0","0","0","0","0","0","432","422","","422","0","0","0","0","422","0","0","0","0","","0","","","0","","10","0","10","0","","0","0","0","0","0","0","0","2440","2435","","2435","506","0","506","0","1419","0","510","510","0","","0","","","4","","0","0","0","0","","1","0","0","0","0","0","0"
"35498","15953","200378","3153130","BANC OF CALIFORNIA, NATIONAL ASSOCIATION","Santa Ana","CA","92707","12/31/2018","8/22/2022","N","3 Macarthur Pl.","BANC OF CALIFORNIA INC","34","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","4/21/1941","1/3/2000","5/3/2017","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","www.bancofcal.com","30427","28463","0","28463","939","939","0","0","26466","356","702","120","582","","0","0","","1946","0","18","0","0","18","","0","0","0","0","6614","5761","0","470","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","470","0","0","0","0","0","","0","0","0","0","0","0","0","32442","26342","0","26342","0","0","0","0","24454","0","1888","1499","389","","0","0","","6091","0","9","0","0","9","","0","0","0","0","10857","11619","0"
"4033","0","251352","2107789","BANCCENTRAL, NATIONAL ASSOCIATION","Alva","OK","73717","12/31/2018","8/22/2022","N","602-612 Flynn St.","MYERS BANCSHARES INC","5","0","1","2","1","Woods","","","8/11/1913","1/1/1934","7/17/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bcna.com","6191","1416","0","1416","0","0","0","1132","245","0","39","39","0","","0","0","","3376","0","67","7","5","55","","1332","0","0","1255","0","0","0","5629","2456","0","2456","0","0","0","2401","55","0","0","0","0","","0","0","","29","0","11","11","0","0","","3133","0","0","3123","0","0","0","2080","956","0","956","0","0","0","0","0","0","956","371","585","","0","0","","1030","0","0","0","0","0","","94","0","0","94","0","0","0"
"27476","12941","1386251","1133286","BANCFIRST","Oklahoma City","OK","73102","12/31/2018","8/22/2022","NM","101 N. Broadway, # 200","BANCFIRST CORP","114","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","4/1/1989","4/1/1989","9/7/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","0","www.bancfirst.bank","25777","20055","0","20055","325","35","290","5252","7802","750","5926","5496","430","","0","0","","2172","0","2748","0","1181","1567","","802","0","0","802","0","1324","0","1916","1266","0","1266","58","0","58","50","1024","0","134","134","0","","0","0","","132","0","368","0","219","149","","150","0","0","150","0","0","0","22603","13527","0","13527","1641","1175","466","1174","8245","15","2452","1109","1343","","0","0","","5703","0","459","0","202","257","","2914","0","0","2481","0","2350","0"
"26725","0","110936","1242076","BANCO DO BRASIL AMERICAS","Miami","FL","33131","12/31/2018","8/22/2022","NM","1221 Brickell Ave, # 2200","BANCO DO BRASIL SA","5","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/24/1986","7/24/1986","7/31/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.bbamericas.com","2174","2016","","2016","0","0","0","0","2016","0","0","0","0","","0","","","0","","158","158","0","0","","0","0","0","0","0","0","0","43","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","43","43","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"34968","0","940311","1129382","BANCO POPULAR DE PUERTO RICO","San Juan","PR","918","12/31/2018","8/22/2022","SM","209 Avenida Luis Munoz River","POPULAR INC","1","0","1","9","0","San Juan","41980","San Juan-Carolina-Caguas, PR","1/2/1999","1/2/1999","8/27/2018","Stock","0","0","FED","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","173","0","http://www.popular.com","294000","245000","4000","241000","1000","1000","0","0","129000","2000","109000","17000","92000","4000","0","0","0","2000","0","45000","17000","10000","18000","0","0","2000","0","","0","48000","","755000","738000","0","738000","0","0","0","0","721000","0","17000","11000","6000","0","0","0","0","0","0","17000","16000","0","1000","0","0","0","0","","0","589000","0","568000","468000","15000","453000","2000","0","2000","1000","327000","1000","122000","84000","38000","15000","0","0","0","46000","0","50000","0","24000","26000","0","1000","3000","0","","0","6000","0"
"20828","12675","816210","1239254","BANCO SANTANDER PUERTO RICO","San Juan","PR","917","12/31/2018","8/22/2022","NM","207 Ponce De Leon Ave.","BANCO SANTANDER SA","0","0","0","4","0","San Juan","41980","San Juan-Carolina-Caguas, PR","10/2/1972","10/2/1972","10/7/2013","Stock","0","1","FDIC","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","27","0","","55435","48742","0","48742","0","0","0","0","48041","0","701","606","95","","0","0","","184","0","6509","3222","0","3287","","0","0","0","0","0","618","0","101","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","101","0","0","101","","0","0","0","0","0","0","0","182980","164054","0","164054","0","0","0","1460","114861","0","47733","38382","9351","","0","0","","15324","0","3602","2657","0","945","","0","0","0","0","4342","15177","0"
"11813","11210","606046","","BANCORPSOUTH BANK","Tupelo","MS","38804","12/31/2018","8/22/2022","NM","1 Mississippi Plz","","321","0","1","4","0","Lee","","","3/1/1876","1/1/1934","10/1/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","0","www.bancorpsouth.com","53691","43805","0","43805","2363","1538","825","3065","24060","0","14317","4645","9672","","0","0","","4487","0","2300","862","352","1086","","3099","0","0","2635","0","811","0","18695","7479","0","7479","145","0","145","304","4157","0","2873","2873","0","","0","0","","10863","0","350","350","0","0","","3","0","0","0","0","1566","0","70556","59587","0","59587","3124","465","2659","4617","26619","31","25196","8637","16559","","0","0","","8816","0","288","173","106","9","","1865","0","0","1721","0","9336","0"
"26653","0","78157","1139671","BANDERA BANK","Bandera","TX","78003","12/31/2018","8/22/2022","NM","207 Main St.","BANDERA BANCSHARES INC","1","0","0","8","1","Bandera","41700","San Antonio-New Braunfels, TX","4/24/1986","4/24/1986","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.banderabank.com","515","499","","499","0","0","0","491","0","0","8","0","8","","0","","","0","","16","0","0","16","","0","0","0","0","0","0","0","5","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","5","0","0","5","","0","0","0","0","0","0","0","79","79","","79","0","0","0","0","79","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"57815","0","3402913","","BANESCO USA","Coral Gables","FL","33134","12/31/2018","8/22/2022","NM","150 Alhambra Circle, # 100","","4","0","1","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","1/10/2006","1/10/2006","10/27/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","1","0","Banescousa.com","1618","1526","0","512","0","0","0","0","9","0","503","503","0","1014","0","0","0","92","0","0","0","0","0","0","0","0","0","","0","0","","350","350","0","350","0","0","0","0","350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","1751","1723","0","1723","0","0","0","0","1723","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","","0","0","0"
"18408","7107","419406","3547999","BANGOR SAVINGS BANK","Bangor","ME","4401","12/31/2018","8/22/2022","SB","3 State St.","BANGOR BCORP MHC","62","0","1","4","0","Penobscot","12620","Bangor, ME","2/14/1852","7/1/1961","4/6/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.bangor.com","13757","12294","0","12294","3021","0","3021","41","7426","8","1798","1423","375","","0","0","","946","0","71","0","0","71","","446","0","0","361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","8428","5408","0","5408","230","0","230","56","3633","96","1393","1197","196","","0","0","","2555","0","33","0","1","32","","432","0","0","432","0","0","0"
"14291","12142","952846","1205156","BANK","Wapello","IA","52653","12/31/2018","8/22/2022","SM","409 Hwy 61 S","MORNING SUN BANK CORP","4","0","0","4","1","Louisa","","","2/13/1931","4/25/1934","1/12/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bank.bank","498","483","","483","138","138","0","98","247","0","0","0","0","","0","","","0","","15","0","0","15","","0","0","0","0","0","0","0","26","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","25","0","0","25","","1","0","0","0","0","0","0","568","276","","276","0","0","0","203","73","0","0","0","0","","0","","","0","","0","0","0","0","","292","0","0","0","0","0","0"
"1047","13079","496845","1099195","BANK & TRUST COMPANY","Litchfield","IL","62056","12/31/2018","8/22/2022","NM","401 N. Madison St.","LBT BANCSHARES INC","7","0","0","4","0","Montgomery","","","9/1/1902","1/1/1934","12/31/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.banktr.com","1660","1448","","1448","34","34","0","0","885","0","529","309","220","","0","","","20","","192","0","154","38","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","544","477","","477","0","0","0","0","477","0","0","0","0","","0","","","0","","67","0","34","33","","0","0","0","0","0","0","0"
