cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,ilndom,ilnfor,ils,ichbal,isc,itrade,ifrepo,IOTHII
"34074","14016","2339599","2339610","CAPITOL BANK","Madison","WI","53717","12/31/2018","8/22/2022","NM","710 N. High Point Rd.","CAPITOL BANKSHARES INC","13","0","0","4","0","Dane","31540","Madison, WI","10/9/1995","10/9/1995","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.capitolbank.com","14722","12781","","0","221","1703","","0","17"
"27981","670","968070","4226910","CAPITOL FEDERAL SAVINGS BANK","Topeka","KS","66603","12/31/2018","8/22/2022","SA","700 S Kansas Ave","CAPITOL FEDERAL FINANCIAL INC","58","0","1","5","0","Shawnee","45820","Topeka, KS","1/1/1893","9/16/1938","8/31/2018","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.capfed.com","324890","268001","","0","18043","29007","","0","9839"
"24199","0","285544","","CAPITOL NATIONAL BANK","Lansing","MI","48933","12/31/2018","8/22/2022","N","200 Washington Sq. N.","","2","0","0","4","0","Ingham","29620","Lansing-East Lansing, MI","11/22/1982","11/22/1982","7/23/2015","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","http://www.capitolnational.com","5041","4402","","0","541","26","","0","72"
"9998","12053","18836","1131750","CAPON VALLEY BANK","Wardensville","WV","26851","12/31/2018","8/22/2022","NM","2 W. Main St.","HIGHLANDS BANKSHARES INC","5","0","1","6","0","Hardy","","","7/1/1918","1/1/1934","10/19/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.caponvalleybank.com","7395","7113","","0","60","176","","0","46"
"58823","0","3715444","4933272","CAPSTAR BANK","Nashville","TN","37203","12/31/2018","8/22/2022","SM","1201 Demonbreun St. Suite 70","CAPSTAR FINANCIAL HOLDINGS INC","13","0","0","4","0","Davidson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","7/14/2008","7/14/2008","10/1/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.capstarbank.com","67780","60728","","23","1010","5385","","63","571"
"5558","12165","419460","5085972","CAPTEX BANK, NATIONAL ASSOCIATION","Trenton","TX","75490","12/31/2018","8/22/2022","N","106 Hamilton Sq.","CAPTEX BANCSHARES INC","6","0","0","8","0","Fannin","","","1/1/1901","1/1/1934","11/29/2018","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.captex.bank","6182","3969","","0","680","1465","","0","68"
"19278","0","732954","","CARMINE STATE BANK","Carmine","TX","78932","12/31/2018","8/22/2022","NM","235 Centennial St.","","1","0","0","7","0","Fayette","","","7/1/1907","11/4/1964","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.carminestatebank.com","2723","1267","","0","562","784","","110","0"
"58432","0","3486623","5158269","CAROLINA ALLIANCE BANK","Spartanburg","SC","29306","12/31/2018","8/22/2022","NM","200 S. Church St.","CAB FINANCIAL CORP","7","0","1","4","0","Spartanburg","43900","Spartanburg, SC","1/8/2007","1/8/2007","10/3/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","29250","25299","","1383","193","2267","","0","108"
"16723","0","355120","1076525","CAROLINA BANK & TRUST CO.","Lamar","SC","29069","12/31/2018","8/22/2022","NM","112 Main St.","FIRST CAROLINA BANCSHARES CORP","15","0","0","4","0","Darlington","22500","Florence, SC","3/3/1936","8/16/1948","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.carolinabank.net","18534","16800","","0","660","630","","208","236"
"57026","0","2966614","4986595","CAROLINA TRUST BANK","Lincolnton","NC","28092","12/31/2018","8/22/2022","NM","901 E. Main St.","CAROLINA TRUST BANCSHARES INC","9","0","0","4","0","Lincoln","16740","Charlotte-Concord-Gastonia, NC-SC","12/8/2000","12/8/2000","11/16/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","21089","19736","","0","484","697","","0","172"
"2380","10331","541857","1848825","CARROLL BANK AND TRUST","Huntingdon","TN","38344","12/31/2018","8/22/2022","NM","19510 W. Main St.","CARROLL FINANCIAL SERVICES INC","8","0","0","4","0","Carroll","","","9/9/1907","1/1/1934","12/1/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.carrollbank.com","12615","11912","","0","189","503","","11","0"
"32393","8217","395274","4256159","CARROLL COMMUNITY BANK","Sykesville","MD","21784","12/31/2018","8/22/2022","NM","1321 Liberty Rd.","CARROLL BCORP INC","3","0","0","4","0","Carroll","12580","Baltimore-Columbia-Towson, MD","4/4/1904","10/25/1985","10/12/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","7525","6575","","25","233","623","","0","69"
"1611","13004","490843","1131013","CARROLL COUNTY TRUST COMPANY OF CARROLLTON, MISSOURI","Carrollton","MO","64633","12/31/2018","8/22/2022","NM","2 S. Folger","CARROLL COUNTY BANCSHARES INC","2","0","0","2","1","Carroll","","","1/1/1919","1/1/1934","8/12/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.cctconline.com","5669","3876","","0","148","1588","","6","51"
"12383","13483","1001648","1860863","CARROLLTON BANK","Carrollton","IL","62016","12/31/2018","8/22/2022","NM","315 W. Public Sq.","CBX CORP","11","0","1","4","1","Greene","","","1/1/1877","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","https://www.carrolltonbanking.com","68138","64957","","9","540","2289","","36","307"
"29774","4069","219679","","CARROLLTON FEDERAL BANK","Carrollton","KY","41008","12/31/2018","8/22/2022","SA","2539 Hwy. 227","","1","0","0","5","0","Carroll","","","1/1/1890","5/26/1937","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.carrolltonfederal.com","1311","1181","","0","82","31","","0","17"
"17369","0","171656","1061455","CARSON BANK","Mulvane","KS","67110","12/31/2018","8/22/2022","NM","122 W. Main St.","MULVANE BANKSHARES INC","4","0","0","4","1","Sumner","48620","Wichita, KS","7/1/1886","11/5/1954","7/1/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.carsonbank.com","4625","3991","","0","153","451","","10","20"
"58596","0","3476192","1075612","CARTER BANK & TRUST","Martinsville","VA","24112","12/31/2018","8/22/2022","NM","4 E. Commonwealth Blvd.","FIRST CITIZENS BANCSHARES INC","105","0","1","4","0","Martinsville City","","","12/30/2006","12/30/2006","2/15/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","0","www.CBTCares.com","152019","129670","","0","2682","19667","","0","0"
"28942","2657","900678","3793862","CARTHAGE FEDERAL SAVINGS AND LOAN ASSOCIATION","Carthage","NY","13619","12/31/2018","8/22/2022","SA","313 State St","RIVERBANK FINANCIAL MHC","4","0","0","5","0","Jefferson","48060","Watertown-Fort Drum, NY","1/1/1888","9/19/1951","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","carthagesavings.com","8728","7879","","0","433","355","","0","61"
"30394","5273","268677","2531245","CARVER FEDERAL SAVINGS BANK","New York","NY","10027","12/31/2018","8/22/2022","SA","75 W. 125th St.","CARVER BCORP INC","8","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1948","3/7/1949","12/31/2014","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.Carverbank.com","23726","20101","","0","1394","2168","","0","63"
"16584","10722","370833","3190023","CARVER STATE BANK","Savannah","GA","31401","12/31/2018","8/22/2022","NM","701 Martin Luther King Jr Bl","CARVER FINANCIAL CORP","2","0","0","4","0","Chatham","42340","Savannah, GA","1/1/1927","6/4/1947","10/3/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://WWW.CARVERSTATEBANK.COM","2136","1967","","0","115","41","","0","13"
"3614","0","306337","3958867","CASEY STATE BANK","Casey","IL","62420","12/31/2018","8/22/2022","NM","305-307 N. Central Ave.","EAGLE FINANCIAL CORP","9","0","0","2","1","Clark","","","1/1/1880","1/1/1934","11/13/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","WWW.CASEYSTATEBANK.COM","12477","10989","","0","4","1335","","131","18"
"1265","11548","574976","","CASHMERE VALLEY BANK","Cashmere","WA","98815","12/31/2018","8/22/2022","NM","117 Aplets Way","","12","0","0","4","0","Chelan","48300","Wenatchee, WA","9/24/1932","1/1/1934","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.cashmerevalleybank.com","50219","36604","","279","450","12746","","75","65"
"1068","0","177751","1098648","CASS COMMERCIAL BANK","Des Peres","MO","63131","12/31/2018","8/22/2022","SM","12412 Powerscourt Dr.","CASS INFORMATION SYSTEMS INC","5","0","1","4","0","Saint Louis","41180","St. Louis, MO-IL","1/1/1906","1/1/1934","2/19/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.cassbank.com","33610","31256","","0","2311","0","","0","43"
"19645","0","734051","1056415","CASS COUNTY BANK, INC.","Plattsmouth","NE","68048","12/31/2018","8/22/2022","NM","2020 W. 8th Ave.","CITIZENS NATIONAL CORP","2","0","0","4","1","Cass","36540","Omaha-Council Bluffs, NE-IA","11/8/1966","11/8/1966","12/13/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","","3139","2947","","0","16","79","","92","5"
"1913","0","152253","","CASTLE ROCK BANK","Castle Rock","MN","55010","12/31/2018","8/22/2022","NM","27925 Danville Ave.","","2","0","0","8","1","Dakota","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/16/1916","1/1/1934","5/27/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.castlerockbank.net","6963","5111","","0","55","1766","","31","0"
"17979","0","742056","","CASTROVILLE STATE BANK","Castroville","TX","78009","12/31/2018","8/22/2022","NM","Paris &lorenzo","","2","0","0","4","0","Medina","41700","San Antonio-New Braunfels, TX","4/2/1959","4/2/1959","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.CASTROVILLESTATEBANK.COM","6260","5241","","0","9","974","","36","0"
"10532","12420","930853","1109722","CATAHOULA - LASALLE BANK","Jonesville","LA","71343","12/31/2018","8/22/2022","NM","301 Mound St.","CATAHOULA HOLDING CO","6","0","0","4","1","Catahoula","","","10/5/1907","1/1/1934","11/17/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.clbbank.com","7089","5726","","0","155","1082","","102","24"
"18503","10611","595869","1843080","CATHAY BANK","Los Angeles","CA","90012","12/31/2018","8/22/2022","NM","777 N. Broadway St.","CATHAY GENERAL BCORP","67","1","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","4/19/1962","4/19/1962","10/27/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","https://www.cathaybank.com","688745","641218","12033","0","5208","28623","0","0","1663"
"3615","0","307932","1246793","CATLIN BANK","Catlin","IL","61817","12/31/2018","8/22/2022","NM","202 S. Sandusky St.","BUTLER POINT INC","3","0","0","4","0","Vermilion","19180","Danville, IL","5/28/1904","1/1/1934","6/27/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.catlinbank.com","2481","2159","","0","32","265","","25","0"
"33859","0","2132594","3443998","CATSKILL HUDSON BANK","Monticello","NY","12701","12/31/2018","8/22/2022","NM","4438 Rt 42 N","CATSKILL HUDSON BCORP INC","13","0","0","4","0","Sullivan","","","12/6/1993","12/6/1993","7/1/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.chbny.com","16814","13702","","0","476","2634","","2","0"
"12959","14283","254504","3009714","CATTARAUGUS COUNTY BANK","Little Valley","NY","14755","12/31/2018","8/22/2022","NM","116-20 Main St.","C C BCORP INC","7","0","0","4","0","Cattaraugus","","","1/1/1902","1/1/1934","1/1/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.ccblv.com","10392","9676","","0","54","645","","0","17"
"5472","10809","529659","1059555","CATTLE BANK AND TRUST","Seward","NE","68434","12/31/2018","8/22/2022","NM","104 S. 5th","CATTLE CROSSING INC","5","0","0","2","1","Seward","30700","Lincoln, NE","6/1/1873","1/1/1934","12/29/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.CATTLEBANK.COM","11281","9932","","2","19","1277","","33","18"
"6954","0","63201","1249075","CAYUGA LAKE NATIONAL BANK","Union Springs","NY","13160","12/31/2018","8/22/2022","N","3 Cayuga St.","CAYUGA LAKE BANK CORP","2","0","0","5","0","Cayuga","","","1/1/1864","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.cayugalakenationalbank.com","5130","3181","","0","48","1647","","246","8"
"15310","11862","594433","1493654","CB&S BANK, INC.","Russellville","AL","35653","12/31/2018","8/22/2022","NM","201 S. Jackson St.","CBS BANC-CORP","50","0","1","4","0","Franklin","","","1/1/1906","12/6/1935","8/23/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.cbsbank.com","60075","37866","","0","660","21081","","125","343"
"58434","0","3615021","","CBANK","Cincinnati","OH","45236","12/31/2018","8/22/2022","NM","8050 Hosbrook Rd, # 220","","2","0","0","4","1","Hamilton","17140","Cincinnati, OH-KY-IN","7/16/2007","7/16/2007","7/1/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","WWW.CBANKUSA.COM","8194","5528","","2184","200","133","","128","21"
"21227","9678","218131","1082478","CBBC BANK","Maryville","TN","37804","12/31/2018","8/22/2022","NM","330 E Broadway Ave","TWIN CITIES FINL SERVICES INC","8","0","0","4","0","Blount","28940","Knoxville, TN","9/24/1973","9/24/1973","2/29/2016","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.cbbcbank.com","12734","10000","","0","366","2018","","277","73"
"1421","0","380841","1097119","CBC BANK","Bowling Green","MO","63334","12/31/2018","8/22/2022","NM","901 Business Hwy 61","CLIFFORD BANCSHARES INC","4","0","0","7","1","Pike","","","1/1/1871","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","986","539","","0","107","339","","0","1"
"1552","12483","830542","1203899","CBI BANK & TRUST","Muscatine","IA","52761","12/31/2018","8/22/2022","SM","301 Iowa Ave.","CENTRAL BANCSHARES INC","9","0","1","2","0","Muscatine","","","6/13/1933","1/1/1934","4/12/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.cbibt.com","20354","17879","","0","117","2238","","35","85"
"13959","0","71859","3914872","CBW BANK","Weir","KS","66781","12/31/2018","8/22/2022","NM","109 E. Main St.","CB BANCSHARES CORP","1","0","0","7","0","Cherokee","","","1/1/1892","2/28/1934","6/27/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","www.cbwbank.com","967","226","","0","632","80","","25","4"
"16595","11147","655839","1020395","CCB COMMUNITY BANK","Andalusia","AL","36420","12/31/2018","8/22/2022","NM","225 E. 3 Notch St.","SOUTHERN NATIONAL CORP","4","0","1","2","1","Covington","","","7/1/1947","7/1/1947","1/1/2014","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.bankccb.com","25316","23953","","0","583","605","","85","90"
"31121","6420","813572","3135190","CECIL BANK","Elkton","MD","21921","12/31/2018","8/22/2022","SM","127 N. St","CECIL BCORP INC","7","0","0","4","0","Cecil","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/7/1959","10/7/1959","1/1/2012","Stock","0","0","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.cecilbank.com","7076","4898","","0","641","1351","","11","175"
"34478","0","2651899","","CEDAR HILL NATIONAL BANK","Charlotte","NC","28273","12/31/2018","8/22/2022","N","9401 Southern Pine Blvd, # P","","1","0","0","7","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","2/2/1998","2/2/1998","6/13/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","0","","166","0","","0","0","166","","0","0"
"57244","0","3029589","2125813","CEDAR RAPIDS BANK AND TRUST COMPANY","Cedar Rapids","IA","52401","12/31/2018","8/22/2022","SM","500 1st Ave. Ne, # 100","QCR HOLDINGS INC","8","0","0","4","0","Linn","16300","Cedar Rapids, IA","9/14/2001","9/14/2001","12/2/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.CRBT.bank","55500","48728","","0","66","6213","","93","400"
"18820","53546","1005851","1065202","CEDAR RAPIDS STATE BANK","Cedar Rapids","NE","68627","12/31/2018","8/22/2022","NM","213 W Main St","CEDAR RAPIDS STATE CO","2","0","0","2","1","Boone","","","5/25/1936","6/26/1963","7/1/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.cedarrapidsstatebank.com","2208","2082","","0","0","123","","3","0"
"25591","13036","550653","1398861","CEDAR SECURITY BANK","Fordyce","NE","68736","12/31/2018","8/22/2022","NM","117 Main St.","CEDAR FINANCIAL HOLDING INC","3","0","0","2","0","Cedar","","","9/4/1984","9/4/1984","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","https://onlinebanking.cedarsecurity.com/","2173","1832","","0","180","78","","76","7"
"14694","14694","1014246","1363962","CEDAR VALLEY BANK & TRUST","La Porte City","IA","50651","12/31/2018","8/22/2022","NM","321 Main St.","D&D BANCSHARES INC","2","0","0","2","1","Black Hawk","47940","Waterloo-Cedar Falls, IA","7/6/1906","8/22/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.cedarvalleybank.com","2647","2178","","0","51","406","","12","0"
"57684","0","3262788","4463126","CEDARSTONE BANK","Lebanon","TN","37087","12/31/2018","8/22/2022","NM","900 W. Main St.","CEDARSTONE FINANCIAL INC","3","0","0","4","0","Wilson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","4/19/2004","4/19/2004","10/24/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.cedarstonebank.com","8370","7316","","0","51","968","","35","0"
"57056","0","2998576","","CELTIC BANK","Salt Lake City","UT","84111","12/31/2018","8/22/2022","NM","268 S. State St, # 300","","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","3/1/2001","3/1/2001","2/20/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","http://www.celticbank.com","59854","54541","","4228","0","428","","657","0"
"8848","0","308256","1020920","CENBANK","Buffalo Lake","MN","55314","12/31/2018","8/22/2022","NM","109 W. Yellowstone Trail","CENTRAL TRUST CO","3","0","0","2","1","Renville","","","1/1/1893","1/1/1934","1/31/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.cenbank.com","2604","2174","","0","82","346","","0","2"
"3098","0","89957","1104567","CENDERA BANK, NATIONAL ASSOCIATION","Bells","TX","75414","12/31/2018","8/22/2022","N","615 E. Bells Blvd","CENDERA FINANCIAL HOLDINGS INC","3","0","0","4","1","Grayson","43300","Sherman-Denison, TX","1/1/1904","1/1/1934","7/1/2013","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://cenderabank.com","5309","5093","","0","123","68","","8","17"
"30996","6230","934271","4439354","CENLAR FSB","Ewing","NJ","8618","12/31/2018","8/22/2022","SA","425 Phillips Blvd.","EMPLOYEES STK OWNERSHIP PLAN CENLAR CAPITAL","1","0","0","5","1","Mercer","45940","Trenton, NJ","1/1/1912","6/13/1958","9/13/2016","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.cenlar.com","26587","12144","","0","418","13920","","0","105"
"11241","0","456045","1491409","CENTENNIAL BANK","Conway","AR","72032","12/31/2018","8/22/2022","SM","620 Chestnut St.","HOME BANCSHARES INC","175","0","1","4","0","Faulkner","30780","Little Rock-North Little Rock-Conway, AR","1/1/1903","1/1/1934","9/27/2017","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","0","http://www.my100bank.com","691037","630597","","0","4649","50001","","33","5757"
"14562","9841","973364","1103391","CENTENNIAL BANK","Lubbock","TX","79401","12/31/2018","8/22/2022","SM","904 Ave. O","COMMERCE BANCSHARES INC","14","0","0","4","1","Lubbock","31180","Lubbock, TX","6/7/1934","7/10/1934","9/3/2013","Stock","0","1","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","","34301","28840","","505","94","4735","","0","127"
"8439","10838","531250","1135806","CENTENNIAL BANK","Trezevant","TN","38258","12/31/2018","8/22/2022","NM","5420 Broad St. S.","F&M BANCSHARES INC","14","0","1","4","0","Carroll","","","1/1/1916","1/1/1934","4/1/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://www.mycentennial.bank","24080","23009","","0","171","748","","10","142"
"10976","0","1017957","1246494","CENTER NATIONAL BANK","Litchfield","MN","55355","12/31/2018","8/22/2022","N","301 N. Ramsey Ave.","CNB FINANCIAL CORP","2","0","0","4","1","Meeker","","","1/1/1891","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.centernationalbank.com","7322","5210","","0","49","1902","","0","161"
"19293","12493","862945","1203910","CENTER POINT BANK AND TRUST COMPANY","Center Point","IA","52213","12/31/2018","8/22/2022","NM","901 Bank Court","COUNTRY BCORP","1","0","0","8","0","Linn","16300","Cedar Rapids, IA","12/1/1964","12/1/1964","8/13/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","1354","958","","0","60","281","","3","52"
"16436","15669","51459","1057289","CENTERA BANK","Sublette","KS","67877","12/31/2018","8/22/2022","NM","119 S. Inman St.","SANTA FE TRAIL BANC SHARES INC","6","0","0","2","1","Haskell","","","10/18/1937","5/31/1946","7/15/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.centerabank.com","9953","7355","","16","104","2445","","0","33"
"35117","0","2887399","4415693","CENTERBANK","Milford","OH","45150","12/31/2018","8/22/2022","NM","744 State Rt. 28","CENTERGROUP FINANCIAL INC","3","0","0","4","0","Clermont","17140","Cincinnati, OH-KY-IN","3/15/2000","3/15/2000","6/17/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.center.bank","9085","8758","","0","19","190","","65","53"
"33555","0","1929247","2868129","CENTERSTATE BANK, NATIONAL ASSOCIATION","Winter Haven","FL","33880","12/31/2018","8/22/2022","N","1101 1st St. S.","CENTERSTATE BANK CORP","134","0","1","4","0","Polk","29460","Lakeland-Winter Haven, FL","2/21/1992","2/21/1992","9/1/2018","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","0","www.southstatebank.com","463654","408904","","0","2623","49102","","681","2344"
"12854","9447","783648","1204560","CENTIER BANK","Whiting","IN","46394","12/31/2018","8/22/2022","NM","1500-119th St.","FIRST BANCSHARES INC","61","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/21/1895","1/1/1934","2/14/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.centier.com","174784","164160","","0","808","8762","","0","1054"
"19904","10688","800853","1061754","CENTINEL BANK OF TAOS","Taos","NM","87571","12/31/2018","8/22/2022","NM","512 Paseo Del Pueblo Sur","CENTINEL BANK SHARES INC","2","0","0","7","1","Taos","","","3/1/1969","3/1/1969","7/11/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","www.centinelbank.com","8424","5311","","103","492","2514","","0","4"
"58377","0","3468450","3468478","CENTRAL BANK","Tampa","FL","33647","12/31/2018","8/22/2022","NM","20701 Bruce B. Downs Blvd","CENTRAL FINANCIAL HOLDINGS INC","3","0","0","4","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","2/26/2007","2/26/2007","7/7/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.centralbankfl.com","7336","6834","","0","238","250","","0","14"
"1756","0","3488579","1131611","CENTRAL BANK","Little Rock","AR","72211","12/31/2018","8/22/2022","NM","1506 Market St, # C180","CROSS COUNTY BANCSHARES INC","3","0","0","4","0","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","8/12/1912","1/1/1934","4/1/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.centralbankar.com","8417","7091","","0","57","1171","","78","20"
"15555","10364","546544","1978674","CENTRAL BANK","Storm Lake","IA","50588","12/31/2018","8/22/2022","SM","600 Lake Ave.","COMMERCIAL FINANCIAL CORP","16","0","1","4","0","Buena Vista","","","1/1/1879","1/1/1934","6/8/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","http://www.centralbankonline.com","37797","36060","","8","70","1156","","0","503"
