cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,drlnls,drre,drrenus,iddrredm,drrecons,DRRECNFM,DRRECNOT,drreag,drreres,drremult,drrenres,DRRENROW,DRRENROT,drrefor,drdep,drdepnus,drag,drci,drcon,drcrcd,DRAUTO,DRCONOTH,drforgv,drother,drls,dragsm,crlnls,crre,crrenus,idcrredm,crrecons,CRRECNFM,CRRECNOT,crreag,crreres,crremult,crrenres,CRRENROW,CRRENROT,crrefor,crdep,crdepnus,crag,crci,crcon,crcrcd,CRAUTO,CRCONOTH,crforgv,crother,crls,cragsm,ntlnls,ntre,ntrenus,idntredm,ntrecons,NTRECNFM,NTRECNOT,ntreag,ntreres,ntremult,ntrenres,NTRENROW,NTRENROT,ntrefor,ntdep,ntdepnus,ntag,ntci,ntcinus,ntcon,ntcrcd,NTAUTO,NTCONOTH,ntforgv,ntother,ntls,ntagsm
"8140","0","178356","2948254","COLFAX BANKING COMPANY","Colfax","LA","71417","12/31/2016","2/22/2022","NM","625 Eighth St.","COMMUNITY BANCSHARES CO","5","0","0","8","1","Grant","10780","Alexandria, LA","1/1/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.colfaxbanking.com","7","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","7","0","6","1","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","1","0","1","0","0","0","0","0","6","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","6","0","5","1","0","0","0","0"
"26916","14643","622756","3465253","COLLEGIATE PEAKS BANK","Buena Vista","CO","81211","12/31/2016","2/22/2022","SM","105 Centennial Plaza","COLUMBINE CAPITAL CORP","5","0","0","4","0","Chaffee","","","3/18/1987","3/18/1987","11/1/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","89","12","0","12","12","0","12","0","0","0","0","0","0","","0","0","","0","77","0","3","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","89","12","0","12","12","0","12","0","0","0","0","0","0","","0","0","","0","0","77","0","3","74","0","0","0","0"
"14914","0","219044","1399783","COLLINS STATE BANK","Collins","WI","54207","12/31/2016","2/22/2022","NM","20741 Cth Jj &state Hwy. 32","COLLINS BANKCORP INC","4","0","0","4","1","Manitowoc","","","1/1/1914","12/10/1934","10/21/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.collinsstatebank.com","101","101","","101","0","0","0","0","29","0","72","72","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","101","101","","101","0","0","0","0","29","0","72","72","0","","0","","","0","","0","0","0","0","0","0","0","0"
"28103","904","658474","","COLLINSVILLE BUILDING AND LOAN ASSOCIATION","Collinsville","IL","62234","12/31/2016","2/22/2022","SA","701 Belt Line Rd.","","2","0","0","5","0","Madison","41180","St. Louis, MO-IL","1/1/1885","1/15/1941","6/23/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.collinsvillebuildingandloan.com","187","187","","187","0","0","0","0","187","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","187","187","","187","0","0","0","0","187","0","0","0","0","","0","","","0","","0","0","0","0","0","0","0","0"
"18223","8573","890603","2937100","COLLINSVILLE SAVINGS SOCIETY","Canton","CT","6019","12/31/2016","2/22/2022","SB","136 Main St.","CONNECTICUT MUTUAL HOLDING CO","2","0","0","4","0","Hartford","25540","Hartford-West Hartford-East Hartford, CT","8/8/1853","7/1/1960","3/13/2013","Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","","104","73","","73","0","0","0","0","49","0","24","0","24","","0","","","29","2","0","0","2","0","0","0","0","56","54","","54","0","0","0","0","11","0","43","0","43","","0","","","1","1","0","0","1","0","0","0","0","48","19","","19","0","0","0","0","38","0","-19","0","-19","","0","","","28","","1","0","0","1","0","0","0","0"
"31555","7173","695077","","COLOMBO BANK","Rockville","MD","20850","12/31/2016","2/22/2022","SA","1600 E. Gude Dr.","","5","0","1","4","0","Montgomery","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","7/1/1968","7/1/1968","10/23/2014","Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","447","420","","420","0","0","0","0","404","16","0","0","0","","0","","","17","10","0","0","10","0","0","0","0","363","225","","225","0","0","0","0","225","0","0","0","0","","0","","","27","111","0","0","111","0","0","0","0","84","195","","195","0","0","0","0","179","16","0","0","0","","0","","","-10","","-101","0","0","-101","0","0","0","0"
"26556","6286","266879","","COLONIAL CO-OPERATIVE BANK","Gardner","MA","1440","12/31/2016","2/22/2022","SB","6 City Hall Ave.","","2","0","0","5","0","Worcester","49340","Worcester, MA-CT","1/22/1915","2/26/1986","10/28/2013","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","","13","6","","6","0","0","0","0","6","0","0","0","0","","0","","","0","1","0","0","1","0","6","0","0","20","6","","6","0","0","0","0","6","0","0","0","0","","0","","","0","6","0","0","6","0","8","0","0","-7","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","-5","0","0","-5","0","-2","0","0"
"28481","1673","117074","","COLONIAL FEDERAL SAVINGS BANK","Quincy","MA","2170","12/31/2016","2/22/2022","SA","15 Beach St.","","4","0","0","5","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1889","7/7/1937","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","colonialfed.com","6","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","6","0","6","0","0","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","2","0","1","1","0","0","0","0","4","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","4","0","5","-1","0","0","0","0"
"31361","6809","339072","4264789","COLONIAL SAVINGS, F.A.","Fort Worth","TX","76102","12/31/2016","2/22/2022","SA","2626c W. Fwy.","JED TRUST THE","9","0","0","9","1","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","1/1/1962","6/10/1963","7/21/2011","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.gocolonial.com","720","685","0","685","0","0","0","0","685","0","0","0","0","","0","0","","0","35","0","0","35","0","0","0","0","7","2","0","2","0","0","0","0","2","0","0","0","0","","0","0","","2","3","0","0","3","0","0","0","0","713","683","0","683","0","0","0","0","683","0","0","0","0","","0","0","","-2","0","32","0","0","32","0","0","0","0"
"22257","0","491934","1085170","COLONY BANK","Fitzgerald","GA","31750","12/31/2016","2/22/2022","NM","302 S. Main St.","COLONY BANKCORP INC","26","0","0","4","0","Ben Hill","","","4/15/1976","4/15/1976","2/28/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","colony.bank","2088","1498","0","1498","25","0","25","120","361","0","992","824","168","","0","0","","305","266","0","3","263","0","19","0","0","1345","1215","0","1215","815","0","815","145","50","0","205","29","176","","0","0","","67","52","0","1","51","0","11","0","0","743","283","0","283","-790","0","-790","-25","311","0","787","795","-8","","0","0","","238","0","214","0","2","212","0","8","0","0"
"33111","8876","1718469","3835164","COLORADO FEDERAL SAVINGS BANK","Greenwood Villag","CO","80111","12/31/2016","2/22/2022","SA","8400 E. Prentice Ave, # 840","SILVER QUEEN FINL SERVICES INC","1","0","0","5","0","Arapahoe","19740","Denver-Aurora-Lakewood, CO","6/29/1990","6/29/1990","8/18/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","0","www.coloradofederalbank.com","637","637","0","637","0","0","0","0","637","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","94","94","0","94","0","0","0","0","94","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","543","543","0","543","0","0","0","0","543","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0"
"13986","0","403254","3997848","COLORADO NATIONAL BANK","Palisade","CO","81526","12/31/2016","2/22/2022","N","600 W. 8th St.","COLORADO NATIONAL BCORP","2","0","0","4","0","Mesa","24300","Grand Junction, CO","12/11/1905","2/27/1934","1/19/2012","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.transactbank.com","3","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","3","0","0","3","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","1","0","0","1","0","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","2","0","0","2","0","0","0","0"
"28834","2454","174572","2571120","COLUMBIA BANK","Fair Lawn","NJ","7410","12/31/2016","2/22/2022","SA","19-01 Rt. 208","COLUMBIA BANK MHC","46","0","0","4","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1926","12/27/1937","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.columbiabankonline.com","5684","5303","0","5303","202","112","90","0","4245","0","856","51","805","","0","0","","369","12","0","0","12","0","0","0","0","572","167","0","167","7","7","0","0","160","0","0","0","0","","0","0","","404","1","0","0","1","0","0","0","0","5112","5136","0","5136","195","105","90","0","4085","0","856","51","805","","0","0","","-35","0","11","0","0","11","0","0","0","0"
"5677","0","216632","3058516","COLUMBIA BANK","Lake City","FL","32055","12/31/2016","2/22/2022","NM","173 N.W. Hillsboro St.","FIRST COLUMBIA BCORP INC","4","0","0","4","0","Columbia","","","1/1/1912","1/1/1934","7/1/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","","300","281","","281","0","0","0","0","281","0","0","0","0","","0","","","0","19","0","4","15","0","0","0","0","898","883","","883","786","8","778","0","92","0","5","3","2","","0","","","0","15","0","2","13","0","0","0","0","-598","-602","","-602","-786","-8","-778","0","189","0","-5","-3","-2","","0","","","0","","4","0","2","2","0","0","0","0"
"22312","0","1006344","1022858","COLUMBIA NATIONAL BANK","Columbia","IL","62236","12/31/2016","2/22/2022","N","700 Colombia Ctr.","COLUMBIA BANCSHARES INC","1","0","0","8","1","Monroe","41180","St. Louis, MO-IL","8/2/1976","8/2/1976","9/19/2007","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","27","25","","25","0","0","0","0","25","0","0","0","0","","0","","","0","2","2","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","27","25","","25","0","0","0","0","25","0","0","0","0","","0","","","0","","2","2","0","0","0","0","0","0"
"28480","1672","596277","","COLUMBIA SAVINGS AND LOAN ASSOCIATION","Milwaukee","WI","53205","12/31/2016","2/22/2022","SA","2020 W Fond Du Lac Ave","","1","0","0","5","0","Milwaukee","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1924","6/2/1939","7/21/2011","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.columbiasavingsandloans.com","89","89","","89","0","0","0","0","42","0","47","47","0","","0","0","","0","0","0","0","0","0","0","0","0","2","2","","2","0","0","0","0","2","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","87","87","","87","0","0","0","0","40","0","47","47","0","","0","0","","0","","0","0","0","0","0","0","0","0"
"33826","11814","2078290","2078816","COLUMBIA STATE BANK","Tacoma","WA","98402","12/31/2016","2/22/2022","NM","1301 A St.","COLUMBIA BANKING SYSTEM INC","147","0","1","4","0","Pierce","42660","Seattle-Tacoma-Bellevue, WA","8/16/1993","8/16/1993","8/4/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","0","www.columbiabank.com","21465","9864","0","9864","345","0","345","717","2893","341","5568","3562","2006","","0","0","","8009","448","12","10","426","0","3144","0","2262","12558","9504","0","9504","955","114","841","419","2831","224","5075","2807","2268","","0","0","","2098","254","13","46","195","0","702","0","365","8907","360","0","360","-610","-114","-496","298","62","117","493","755","-262","","0","0","","5911","0","194","-1","-36","231","0","2442","0","1897"
"15010","12524","241559","4499983","COLUMBUS BANK AND TRUST COMPANY","Columbus","NE","68601","12/31/2016","2/22/2022","NM","2501 13th St.","COLBANK BCORP","2","0","0","2","1","Platte","","","12/26/1934","2/2/1935","7/1/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","https://www.colbank.com","408","0","","0","0","0","0","0","0","0","0","0","0","","0","","","400","8","0","8","0","0","0","0","0","44","0","","0","0","0","0","0","0","0","0","0","0","","0","","","42","2","1","1","0","0","0","0","0","364","0","","0","0","0","0","0","0","0","0","0","0","","0","","","358","","6","-1","7","0","0","0","0","0"
"58445","0","3625048","3960208","COLUMBUS FIRST BANK","Worthington","OH","43085","12/31/2016","2/22/2022","NM","6877 N. High St.","COLUMBUS FIRST BCORP INC","1","0","0","4","0","Franklin","18140","Columbus, OH","8/13/2007","8/13/2007","4/1/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","285","80","","80","0","0","0","0","80","0","0","0","0","","0","","","205","0","0","0","0","0","0","0","0","6","6","","6","0","0","0","0","6","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","279","74","","74","0","0","0","0","74","0","0","0","0","","0","","","205","","0","0","0","0","0","0","0","0"
"12305","11963","891253","2100119","COLUMBUS STATE BANK","Columbus","TX","78934","12/31/2016","2/22/2022","NM","1102 Milam St.","CENTRAL TX BANKSHARE HOLDINGS","2","0","0","2","0","Colorado","","","8/19/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.columbusstate.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","0","0","0","0"
"27499","0","1391778","","COMENITY BANK","Wilmington","DE","19803","12/31/2016","2/22/2022","NM","One Righter Parkway, # 100","","1","0","0","3","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/1/1989","5/1/1989","3/14/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","www.comenity.com","702533","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","702533","702533","0","0","0","0","0","0","189954","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","189954","189954","0","0","0","0","0","0","512579","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","512579","512579","0","0","0","0","0","0"
"57570","0","3224580","","COMENITY CAPITAL BANK","Salt Lake City","UT","84121","12/31/2016","2/22/2022","NM","2795 E. Cottonwood Parkway,","","1","0","0","3","0","Salt Lake","41620","Salt Lake City, UT","12/1/2003","12/1/2003","2/13/2013","Stock","0","0","FDIC","DIF","San Francisco","NEW YORK","Salt Lake City","San Francisco","Western","West","0","0","direct.comenity.com","307071","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","2063","305008","250544","0","54464","0","0","0","0","65545","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","183","65362","53113","0","12249","0","0","0","0","241526","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","1880","0","239646","197431","0","42215","0","0","0","0"
"983","0","60143","1199844","COMERICA BANK","Dallas","TX","75201","12/31/2016","2/22/2022","SM","1717 Main St.","COMERICA INC","459","1","1","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","3/5/1849","1/1/1934","12/31/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.comerica.com","213530","8382","0","8382","1000","0","1000","0","4123","0","3259","3014","245","0","0","0","150","199119","297","0","0","297","0","5412","170","","67760","25012","0","25012","1558","239","1319","0","7449","18","15987","5655","10332","0","0","0","0","39736","976","0","24","952","0","2023","13","","145770","-16630","0","-16630","-558","-239","-319","0","-3326","-18","-12728","-2641","-10087","0","0","0","150","159383","22648","-679","0","-24","-655","0","3389","157",""
"1596","0","772446","1199844","COMERICA BANK & TRUST, NATIONAL ASSOCIATION","Ann Arbor","MI","48104","12/31/2016","2/22/2022","N","101 N. Main St.","COMERICA INC","1","0","0","7","0","Washtenaw","11460","Ann Arbor, MI","2/29/1908","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","DALLAS","Detroit","Chicago","Central","Central","0","0","www.comerica.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","0","0","0","0"
"58446","0","3537897","","COMMENCEMENT BANK","Tacoma","WA","98402","12/31/2016","2/22/2022","SM","1102 Commerce St. Suite 100","","3","0","0","4","0","Pierce","42660","Seattle-Tacoma-Bellevue, WA","12/11/2006","12/11/2006","11/1/2016","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.commencementbank.com","21","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","21","0","0","0","0","0","0","0","0","56","3","0","3","3","3","0","0","0","0","0","0","0","","0","0","","53","0","0","0","0","0","0","0","0","-35","-3","0","-3","-3","-3","0","0","0","0","0","0","0","","0","0","","-32","0","0","0","0","0","0","0","0","0"
"24998","0","601050","1049341","COMMERCE BANK","Kansas City","MO","64106","12/31/2016","2/22/2022","SM","1000 Walnut St.","COMMERCE BANCSHARES INC","187","0","1","9","0","Jackson","28140","Kansas City, MO-KS","2/21/1984","2/21/1984","9/1/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","www.commercebank.com","50978","2282","0","2282","515","434","81","0","1572","16","179","179","0","","0","0","","2549","44170","31617","9094","3459","0","1977","0","0","19060","6803","0","6803","4227","202","4025","0","1101","23","1452","1365","87","","0","0","","1920","9685","6186","1893","1606","0","652","0","0","31918","-4521","0","-4521","-3712","232","-3944","0","471","-7","-1273","-1186","-87","","0","0","","629","0","34485","25431","7201","1853","0","1325","0","0"
"10212","14499","49054","2452630","COMMERCE BANK","Geneva","MN","56035","12/31/2016","2/22/2022","NM","101 Central Ave. S.","COMMERCE BANCSHARES INC","2","0","0","2","1","Freeborn","","","1/1/1915","1/1/1934","5/31/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.cbmn.bank","69","69","","69","0","0","0","0","3","0","66","7","59","","0","","","0","0","0","0","0","0","0","0","0","42","42","","42","0","0","0","0","7","0","35","0","35","","0","","","0","0","0","0","0","0","0","0","0","27","27","","27","0","0","0","0","-4","0","31","7","24","","0","","","0","","0","0","0","0","0","0","0","0"
"23772","10794","625159","1104231","COMMERCE BANK","Laredo","TX","78041","12/31/2016","2/22/2022","NM","5800 San Dario","INTERNATIONAL BANCSHARES CORP","4","0","0","5","0","Webb","29700","Laredo, TX","3/31/1982","3/31/1982","6/15/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","www.ibc.com","2127","1843","0","1843","0","0","0","0","0","0","1843","0","1843","","0","0","","0","20","0","0","20","0","264","0","0","206","102","0","102","0","0","0","0","11","0","91","23","68","","0","0","","18","9","0","0","9","0","77","0","0","1921","1741","0","1741","0","0","0","0","-11","0","1752","-23","1775","","0","0","","-18","0","11","0","0","11","0","187","0","0"
"34938","0","2746245","3135435","COMMERCE BANK","Corinth","MS","38834","12/31/2016","2/22/2022","SM","306 S. Cass St.","COMMERCE HOLDING CORP","1","0","0","4","1","Alcorn","","","1/19/1999","1/19/1999","9/19/2016","Stock","0","0","FED","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","http://www.commerce-bank.com","169","32","","32","0","0","0","0","32","0","0","0","0","","0","","","26","111","0","13","98","0","0","0","0","50","3","","3","0","0","0","0","3","0","0","0","0","","0","","","17","30","0","7","23","0","0","0","0","119","29","","29","0","0","0","0","29","0","0","0","0","","0","","","9","","81","0","6","75","0","0","0","0"
"17484","13732","824000","2467689","COMMERCE BANK & TRUST COMPANY","Worcester","MA","1608","12/31/2016","2/22/2022","NM","386 Main St.","COMMERCE BANCSHARES CORP","17","0","0","4","0","Worcester","49340","Worcester, MA-CT","7/6/1955","7/6/1955","8/25/2012","Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","","1512","101","0","101","0","0","0","0","0","0","101","101","0","","0","0","","1273","138","0","88","50","0","0","0","0","83","4","0","4","0","0","0","0","4","0","0","0","0","","0","0","","42","37","0","13","24","0","0","0","0","1429","97","0","97","0","0","0","0","-4","0","101","101","0","","0","0","","1231","0","101","0","75","26","0","0","0","0"
"57279","0","3131400","3254363","COMMERCE BANK OF ARIZONA","Tucson","AZ","85716","12/31/2016","2/22/2022","NM","3805 E. Broadway Blvd.","CBOA FINANCIAL INC","5","0","0","4","0","Pima","46060","Tucson, AZ","8/5/2002","8/5/2002","8/10/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.commercebankaz.com","239","161","","161","62","0","62","0","47","0","52","52","0","","0","","","57","21","0","0","21","0","0","0","0","176","143","","143","19","0","19","0","102","0","22","16","6","","0","","","25","8","0","0","8","0","0","0","0","63","18","","18","43","0","43","0","-55","0","30","36","-6","","0","","","32","","13","0","0","13","0","0","0","0"
"58590","0","3635029","4725301","COMMERCE BANK OF TEMECULA VALLEY","Murrieta","CA","92562","12/31/2016","2/22/2022","NM","25220 Hancock Ave, # No. 140","KEDAP SA DE C V","1","0","0","4","0","Riverside","40140","Riverside-San Bernardino-Ontario, CA","9/17/2007","9/17/2007","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","http://www.nanobanc.com","3","0","","0","0","0","0","0","0","0","0","0","0","","0","","","3","0","0","0","0","0","0","0","0","12","0","","0","0","0","0","0","0","0","0","0","0","","0","","","12","0","0","0","0","0","0","0","0","-9","0","","0","0","0","0","0","0","0","0","0","0","","0","","","-9","","0","0","0","0","0","0","0","0"
"15346","0","174367","3681905","COMMERCE BANK TEXAS","Stockdale","TX","78160","12/31/2016","2/22/2022","NM","112 W. Fordtran Dr.","COMMERCE FINANCIAL CORP","2","0","0","4","0","Wilson","41700","San Antonio-New Braunfels, TX","2/1/1932","1/31/1936","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.commercebanktx.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","0","","0","","0","0","0","0","0","0","0","0"
"35019","0","2807173","2806662","COMMERCE COMMUNITY BANK","Oak Grove","LA","71263","12/31/2016","2/22/2022","NM","600 E. Main St.","DELTA BANCSHARES OF LA INC","2","0","1","2","0","West Carroll","","","8/2/1999","8/2/1999","12/14/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.currency.bank","8","0","","0","0","0","0","0","0","0","0","0","0","","0","","","6","2","0","0","2","0","0","0","0","8","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","8","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","6","","2","0","0","2","0","-8","0","0"
"57429","0","3148613","3148622","COMMERCE NATIONAL BANK & TRUST","Winter Park","FL","32789","12/31/2016","2/22/2022","N","1201 S. Orlando Ave.","COMMERCE NATL BANKSHARES FL","1","0","0","4","1","Orange","36740","Orlando-Kissimmee-Sanford, FL","2/3/2003","2/3/2003","7/26/2007","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.cbt-fl.com","19","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","19","0","0","19","0","0","0","0","345","342","","342","17","0","17","0","7","0","318","0","318","","0","","","0","3","0","0","3","0","0","0","0","-326","-342","","-342","-17","0","-17","0","-7","0","-318","0","-318","","0","","","0","","16","0","0","16","0","0","0","0"
"58020","0","3366239","3366220","COMMERCE STATE BANK","West Bend","WI","53095","12/31/2016","2/22/2022","NM","1700 S Silverbrook Dr","COMMERCE FINL HOLDINGS INC","4","0","0","4","0","Washington","33340","Milwaukee-Waukesha-West Allis, WI","8/31/2005","8/31/2005","12/13/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","http://www.commercestatebank.com","55","55","0","55","0","0","0","0","55","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","251","220","0","220","210","0","210","0","10","0","0","0","0","","0","0","","31","0","0","0","0","0","0","0","0","-196","-165","0","-165","-210","0","-210","0","45","0","0","0","0","","0","0","","-31","0","0","0","0","0","0","0","0","0"
"57176","0","3052813","","COMMERCE WEST BANK","Irvine","CA","92612","12/31/2016","2/22/2022","SM","2111 Business Ctr. Dr.","","3","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","9/24/2001","9/24/2001","12/1/2012","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","WWW.CWBK.COM","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","289","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","289","0","0","0","0","0","0","0","0","-289","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","-289","0","0","0","0","0","0","0","0","0"
"12246","0","42457","1053142","COMMERCIAL BANK","Nelson","NE","68961","12/31/2016","2/22/2022","NM","Fourth &main S.W. Corner","C L C ENTERPRISES INC","1","0","0","2","0","Nuckolls","","","4/1/1894","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.gotocb.com","3","0","","0","0","0","0","0","0","0","0","0","0","","0","","","2","1","0","0","1","0","0","0","0","3","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","3","0","3","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","2","","-2","0","-3","1","0","0","0","0"
