cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"16231","0","860352","1125674","DAKOTA HERITAGE BANK OF NORTH DAKOTA","Hunter","ND","58048","6/30/2019","8/22/2022","NM","109 Main St.","HUNTER HOLDING CO","9","0","0","2","1","Cass","22020","Fargo, ND-MN","2/8/1945","2/8/1945","3/21/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.dhbanknd.com","2413","290","","290","180","180","0","110","0","0","0","0","0","","0","","","251","","156","0","30","126","","1716","0","0","1716","0","0","0","1035","822","","822","0","0","0","822","0","0","0","0","0","","0","","","15","","4","3","0","1","","194","0","0","194","0","0","0","480","472","","472","0","0","0","472","0","0","0","0","0","","0","","","0","","8","0","0","8","","0","0","0","0","0","0","0"
"504","0","464255","1246355","DAKOTA PRAIRIE BANK","Fort Pierre","SD","57532","6/30/2019","8/22/2022","NM","1204 Yellowstone St.","DRAPER HOLDING CO INC","3","0","0","2","1","Stanley","","","6/28/1906","1/1/1934","6/16/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.dakotaprairiebank.com","10","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","10","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"8637","12179","827458","1124798","DAKOTA WESTERN BANK","Bowman","ND","58623","6/30/2019","8/22/2022","SM","202 S. Main St.","DAKOTA WESTERN BANKSHARES INC","5","0","0","2","1","Bowman","","","1/1/1910","1/1/1934","9/12/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.dwb.bank","1765","349","","349","0","0","0","320","0","0","29","29","0","","0","","","150","","77","0","20","57","","1189","0","0","1189","0","0","0","2623","2056","","2056","0","0","0","2056","0","0","0","0","0","","0","","","2","","49","0","17","32","","516","0","0","516","0","975","0","294","53","","53","0","0","0","0","0","0","53","53","0","","0","","","145","","11","0","4","7","","85","0","0","85","0","0","0"
"29208","3101","971070","3823451","DALHART FEDERAL SAVINGS & LOAN ASSOCIATION, SSB","Dalhart","TX","79022","6/30/2019","8/22/2022","SB","502 Denrock Ave.","DALHART FED MUTUAL HOLDING CO","2","0","0","5","0","Dallam","","","10/1/1934","11/26/1934","7/1/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.dalhartfederal.com","1730","1549","","1549","0","0","0","0","1549","0","0","0","0","","0","","","0","","181","0","54","127","","0","0","0","0","0","0","0","8","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","8","0","0","8","","0","0","0","0","0","0","0","178","178","","178","0","0","0","0","0","178","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"20727","13287","384652","4517298","DALLAS CAPITAL BANK, NATIONAL ASSOCIATION","Dallas","TX","75240","6/30/2019","8/22/2022","N","14185 Dallas Pkwy.","PARK CITIES FINL GROUP INC","1","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","6/26/1972","6/26/1972","6/27/2016","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.dallascapitalbank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","282","282","","282","0","0","0","0","282","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"20931","9758","530703","1143285","DAMARISCOTTA BANK & TRUST CO.","Damariscotta","ME","4543","6/30/2019","8/22/2022","NM","25 Main St.","DAMARISCOTTA BANKSHARES INC","6","0","0","8","0","Lincoln","","","1/22/1973","1/22/1973","5/3/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","","1343","962","","962","19","0","19","33","490","0","420","303","117","","0","","","189","","53","0","44","9","","139","0","0","0","0","0","0","276","231","","231","14","0","14","0","195","0","22","22","0","","0","","","38","","0","0","0","0","","7","0","0","0","0","0","0","2470","2421","","2421","69","0","69","0","991","0","1361","1361","0","","0","","","4","","0","0","0","0","","45","0","0","0","0","0","0"
"14772","0","223845","1250464","DANVILLE STATE SAVINGS BANK","New London","IA","52645","6/30/2019","8/22/2022","NM","102 S. Walnut","DANVILLE BANCSHARES INC","2","0","0","8","1","Henry","","","1/1/1899","10/1/1934","8/15/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.danvillebank.com","1822","863","","863","0","0","0","79","784","0","0","0","0","","0","","","165","","63","1","0","62","","731","0","0","731","0","0","0","848","399","","399","20","0","20","177","112","0","90","90","0","","0","","","166","","106","5","24","77","","177","0","0","177","0","0","0","275","237","","237","0","0","0","0","237","0","0","0","0","","0","","","21","","17","0","0","17","","0","0","0","0","0","0","0"
"35510","16693","644954","","DAVIDSON TRUST CO.","Great Falls","MT","59401","6/30/2019","8/22/2022","SA","8 3rd St. North, # 200","","7","0","1","5","0","Cascade","24500","Great Falls, MT","1/1/2001","1/1/2001","7/21/2011","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"2453","0","357526","2878294","DAVIS TRUST COMPANY","Elkins","WV","26241","6/30/2019","8/22/2022","NM","227 Davis Ave.","DAVIS TRUST FINANCIAL CORP","2","0","0","4","0","Randolph","","","6/17/1901","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.davistrust.com","371","362","","362","0","0","0","0","362","0","0","0","0","","0","","","0","","9","0","0","9","","0","0","0","0","0","0","0","43","43","","43","0","0","0","0","43","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","705","705","","705","25","0","25","0","680","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"1522","0","460341","4928344","DE WITT BANK AND TRUST COMPANY","De Witt","AR","72042","6/30/2019","8/22/2022","NM","Second &jefferson St.","STONE BANCSHARES INC","2","0","0","2","0","Arkansas","","","1/1/1929","1/1/1934","9/11/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","","43","43","","43","0","0","0","0","43","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"29535","3613","324975","","DE WITT SAVINGS BANK","Clinton","IL","61727","6/30/2019","8/22/2022","SB","302 W. Main St.","","2","0","0","6","0","Dewitt","","","1/1/1887","8/1/1936","4/1/2017","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.dewittsavingsbank.com","298","154","","154","0","0","0","0","154","0","0","0","0","","0","","","0","","144","0","138","6","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","306","244","","244","0","0","0","0","244","0","0","0","0","","0","","","0","","62","0","62","0","","0","0","0","0","0","0","0"
"27269","5366","271275","","DEAN CO-OPERATIVE BANK","Franklin","MA","2038","6/30/2019","8/22/2022","SB","21 Main St.","","4","0","0","5","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1889","5/11/1988","2/4/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.deanbank.com","412","406","0","406","0","0","0","0","406","0","0","0","0","","0","0","","0","0","6","0","6","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","681","438","0","438","0","0","0","0","438","0","0","0","0","","0","0","","243","0","0","0","0","0","","0","0","0","0","0","0","0"
"29874","4241","1005075","","DEARBORN FEDERAL SAVINGS BANK","Dearborn","MI","48124","6/30/2019","8/22/2022","SA","22315 W Michigan Ave","","5","0","0","5","0","Wayne","19820","Detroit-Warren-Dearborn, MI","1/1/1936","8/31/1938","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.mydfsb.com","697","697","","697","0","0","0","0","639","0","58","58","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","767","767","","767","0","0","0","0","767","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"29926","4354","738572","3254925","DEARBORN SAVINGS BANK","Lawrenceburg","IN","47025","6/30/2019","8/22/2022","SA","595 W. Eads Pkwy.","DSA FINANCIAL CORP","1","0","0","4","0","Dearborn","17140","Cincinnati, OH-KY-IN","1/1/1891","2/12/1938","7/21/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","166","166","","166","0","0","0","0","166","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","136","136","","136","0","0","0","0","136","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"6101","14562","66154","2201883","DECATUR COUNTY BANK","Decaturville","TN","38329","6/30/2019","8/22/2022","SM","56 N. Pleasant St.","DECATUR BANCSHARES INC","4","0","0","4","1","Decatur","","","11/16/1899","1/1/1934","12/31/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.decaturcountybank.com","849","556","","556","0","0","0","106","450","0","0","0","0","","0","","","107","","186","0","170","16","","0","0","0","0","0","0","0","1","1","","1","0","0","0","0","1","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","531","440","","440","0","0","0","27","126","0","287","287","0","","0","","","17","","45","0","40","5","","29","0","0","0","0","0","0"
"15200","11743","872047","1201738","DECORAH BANK & TRUST COMPANY","Decorah","IA","52101","6/30/2019","8/22/2022","NM","202 E. Water St.","SECURITY AGENCY INC","3","0","0","2","1","Winneshiek","","","6/10/1935","6/28/1935","10/26/2007","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.decorah.bank","2747","2659","0","2659","0","0","0","0","194","0","2465","2465","0","","0","0","","5","0","26","0","0","26","","57","0","0","57","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","2","0","0","0","0","0","0","577","132","0","132","0","0","0","0","132","0","0","0","0","","0","0","","445","0","0","0","0","0","","0","0","0","0","0","0","0"
"23620","14280","193809","5164989","DEDHAM INSTITUTION FOR SAVINGS","Dedham","MA","2026","6/30/2019","8/22/2022","SB","55 Elm St.","1831 BCORP MHC","14","0","0","4","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","3/19/1831","1/2/1982","2/23/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.dedhamsavings.com","980","971","0","971","0","0","0","0","971","0","0","0","0","","0","0","","0","0","9","0","0","9","","0","0","0","0","0","0","0","814","814","0","814","0","0","0","0","814","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","1896","1896","0","1896","0","0","0","0","1071","0","825","825","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0"
"26588","0","513322","2798440","DEDICATED COMMUNITY BANK","Darlington","SC","29532","6/30/2019","8/22/2022","NM","202 Cashua St.","DARLINGTON CNTY BANCSHARES INC","2","0","0","4","0","Darlington","22500","Florence, SC","3/10/1986","3/10/1986","2/12/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.dcbsc.com","271","193","","193","0","0","0","0","193","0","0","0","0","","0","","","55","","23","0","0","23","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","154","154","","154","0","0","0","0","154","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"5123","12699","314257","2499082","DEERWOOD BANK","Waite Park","MN","56387","6/30/2019","8/22/2022","NM","131 6th Ave. South, # 100","DEERWOOD BANCSHARES INC","13","0","0","4","0","Stearns","41060","St. Cloud, MN","3/21/1910","1/1/1934","4/28/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","deerwoodbankcom","2193","1797","","1797","26","26","0","0","1200","520","51","51","0","","0","","","345","","51","0","26","25","","0","0","0","0","0","0","0","1","1","","1","0","0","0","0","1","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1798","1486","","1486","0","0","0","61","834","0","591","591","0","","0","","","213","","73","0","73","0","","26","0","0","0","0","0","0"
"17450","0","902645","1416475","DEFIANCE STATE BANK","Defiance","IA","51527","6/30/2019","8/22/2022","NM","201 Main Ave.","UNION BCORP","2","0","0","2","1","Shelby","","","9/1/1951","6/8/1955","3/5/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","defiancestatebank.com","177","87","","87","0","0","0","0","87","0","0","0","0","","0","","","0","","40","0","37","3","","50","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","129","0","","0","0","0","0","0","0","0","0","0","0","","0","","","129","","0","0","0","0","","0","0","0","0","0","0","0"
"29066","2853","705378","4097969","DEL NORTE BANK","Del Norte","CO","81132","6/30/2019","8/22/2022","SA","705 Grand Ave.","DEL NORTE M H C","2","0","0","2","0","Rio Grande","","","1/1/1921","10/7/1935","7/21/2011","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.truelocalbank.com","3118","2045","","2045","218","0","218","700","1106","0","21","21","0","","0","","","49","","17","0","17","0","","1007","0","0","0","0","0","0","153","153","","153","0","0","0","0","153","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","32","32","","32","0","0","0","0","0","0","32","32","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"26564","10035","975256","1109571","DELTA BANK","Vidalia","LA","71373","6/30/2019","8/22/2022","NM","1617 Carter St.","CENTRAL LOUISIANA CAPITAL CORP","5","0","1","2","1","Concordia","","","1/10/1986","1/10/1986","6/16/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.deltabk.com","1467","1409","","1409","136","0","136","64","1134","0","75","75","0","","0","","","3","","55","0","12","43","","0","0","0","0","0","0","0","664","565","","565","0","0","0","0","410","0","155","155","0","","0","","","96","","3","0","2","1","","0","0","0","0","0","0","0","3903","3102","","3102","0","0","0","0","320","0","2782","0","2782","","0","","","780","","21","0","16","5","","0","0","0","0","0","0","0"
"26633","0","65513","1135468","DELTA NATIONAL BANK AND TRUST COMPANY","New York","NY","10019","6/30/2019","8/22/2022","N","650 5th Ave, 26th Fl.","DELTA INVESTMENT CO CAYMAN","2","0","1","7","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","3/17/1986","3/17/1986","4/20/2014","Stock","0","1","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","www.deltabank.net","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0"
"15883","13950","539340","1130164","DEMOTTE STATE BANK","Demotte","IN","46310","6/30/2019","8/22/2022","SM","210 S. Halleck St.","DEMOTTE BCORP","12","0","0","2","0","Jasper","16980","Chicago-Naperville-Elgin, IL-IN-WI","2/2/1942","3/2/1942","3/1/2017","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.netdsb.com","1532","1429","","1429","233","233","0","48","1148","0","0","0","0","","0","","","52","","0","0","0","0","","51","0","0","51","0","51","0","336","277","","277","0","0","0","0","277","0","0","0","0","","0","","","56","","3","0","3","0","","0","0","0","0","0","0","0","5601","4941","","4941","4133","4133","0","0","481","0","327","327","0","","0","","","660","","0","0","0","0","","0","0","0","0","0","0","0"
"26530","0","571265","1989241","DENALI STATE BANK","Fairbanks","AK","99701","6/30/2019","8/22/2022","NM","119 N. Cushman St.","DENALI BCORP INC","5","0","0","4","0","Fairbanks North St","21820","Fairbanks, AK","2/3/1986","2/3/1986","7/29/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","Western","0","1","www.denalistatebank.com","428","19","","19","0","0","0","0","19","0","0","0","0","","0","","","208","","201","0","43","158","","0","0","0","0","0","0","0","54","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","54","0","0","54","","0","0","0","0","0","0","0","1900","1601","","1601","0","0","0","0","684","0","917","917","0","","0","","","260","","39","0","23","16","","0","0","0","0","0","0","0"
"13240","11945","222446","1209789","DENMARK STATE BANK","Denmark","WI","54208","6/30/2019","8/22/2022","NM","103 Main St.","DENMARK BANCSHARES INC","7","0","0","2","0","Brown","24580","Green Bay, WI","3/21/1909","1/1/1934","5/12/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.denmarkstate.com","1968","439","0","439","0","0","0","0","439","0","0","0","0","","0","0","","1508","0","3","0","3","0","","18","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","1582","1188","0","1188","0","0","0","228","960","0","0","0","0","","0","0","","0","0","0","0","0","0","","394","0","0","394","0","0","0"
"12857","13743","220844","1210468","DENVER SAVINGS BANK","Denver","IA","50622","6/30/2019","8/22/2022","NM","121 S. State St.","PSB CORP","2","0","0","4","0","Bremer","47940","Waterloo-Cedar Falls, IA","1/1/1902","1/1/1934","1/1/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bankdsb.com","341","302","","302","0","0","0","0","302","0","0","0","0","","0","","","31","","8","0","0","8","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","300","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","300","0","0","0","0"
"58180","0","3382547","1951350","DEPARTMENT STORES NATIONAL BANK","Sioux Falls","SD","57104","6/30/2019","8/22/2022","N","701 E 60th St N","CITIGROUP INC","1","0","0","7","0","Minnehaha","43620","Sioux Falls, SD","10/24/2005","10/24/2005","7/21/2011","Stock","7213","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","","2499","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","2499","2499","0","0","","0","0","0","0","0","0","0","1243","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","1243","1243","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0"
"33565","9702","1940747","3196801","DESJARDINS BANK, NATIONAL ASSOCIATION","Hallandale","FL","33009","6/30/2019","8/22/2022","N","1001 E. Hallandale Beach Blv","DESJARDINS GROUP THE","4","0","0","5","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","2/28/1992","2/28/1992","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.Desjardinsbank.com","1950","1950","","1950","0","0","0","0","1950","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","342","342","","342","0","0","0","0","342","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","309","309","","309","0","0","0","0","309","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"623","0","214807","1242423","DEUTSCHE BANK TRUST COMPANY AMERICAS","New York","NY","10005","6/30/2019","8/22/2022","SM","60 Wall St.","DEUTSCHE BK AKTIENGESELLSCHAFT","4","13","0","9","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","3/30/1903","1/1/1934","5/5/2016","Stock","0","1","FED","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://www.db.com","14000","14000","0","14000","0","0","0","0","14000","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","63000","60000","0","60000","0","0","0","0","60000","0","0","0","0","","0","0","","0","0","0","0","0","0","","3000","0","0","0","0","0","0"
"26392","0","304913","1242423","DEUTSCHE BANK TRUST COMPANY DELAWARE","Wilmington","DE","19805","6/30/2019","8/22/2022","NM","1011 Ctr. Rd, # 200","DEUTSCHE BK AKTIENGESELLSCHAFT","1","0","0","8","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/7/1985","10/7/1985","6/27/2019","Stock","0","1","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","http://www.db.com","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","48","0","0","0","0","0","0"
"16249","0","347639","1131602","DEVON BANK","Chicago","IL","60645","6/30/2019","8/22/2022","NM","6445 N Western Ave","DEVON BCORP INC","8","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","9/15/1945","9/15/1945","7/19/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.DevonBank.com","969","933","","933","0","0","0","0","389","0","544","0","544","","0","","","0","","36","0","0","36","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2391","1397","","1397","0","0","0","0","1329","0","68","68","0","","0","","","994","","0","0","0","0","","0","0","0","0","0","0","0"
"10803","0","846132","1201390","DEWEY BANK","Dewey","IL","61840","6/30/2019","8/22/2022","NM","2994 County Rd. 900 E.","ARTHUR R MURRAY INC","1","0","0","2","1","Champaign","16580","Champaign-Urbana, IL","1/1/1902","1/1/1934","4/28/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.deweybank.com","585","86","","86","0","0","0","0","62","0","24","0","24","","0","","","0","","1","0","0","1","","498","0","0","498","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","1","0","0","1","","0","0","0","0","0","0","0","154","16","","16","0","0","0","0","0","0","16","0","16","","0","","","138","","0","0","0","0","","0","0","0","0","0","0","0"
"14705","10949","668147","1205576","DEWITT BANK & TRUST CO.","Dewitt","IA","52742","6/30/2019","8/22/2022","NM","815 6th Ave.","DE WITT BCORP INC","2","0","0","2","1","Clinton","","","6/15/1933","8/27/1934","1/26/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","WWW.DEWITTBANK.COM","339","311","","311","0","0","0","145","159","0","7","7","0","","0","","","14","","0","0","0","0","","14","0","0","0","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","2","0","0","0","0","0","0","554","0","","0","0","0","0","0","0","0","0","0","0","","0","","","554","","0","0","0","0","","0","0","0","0","0","0","0"
"1527","14755","27847","1491333","DIAMOND BANK","Murfreesboro","AR","71958","6/30/2019","8/22/2022","SM","319 E. Main St.","BAINUM BCORP","16","0","1","2","1","Pike","","","12/16/1904","1/1/1934","9/6/2017","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.diamond.bank","2687","2066","","2066","0","0","0","129","1559","0","378","337","41","","0","","","372","","189","0","94","95","","60","0","0","3","0","0","0","64","56","","56","0","0","0","0","56","0","0","0","0","","0","","","8","","0","0","0","0","","0","0","0","0","0","0","0","2691","2213","","2213","0","0","0","55","1658","0","500","500","0","","0","","","355","","63","0","11","52","","60","0","0","60","0","0","0"
"3787","14052","771140","1842355","DIETERICH BANK","Dieterich","IL","62424","6/30/2019","8/22/2022","SM","101 S. Main St.","PRIME BANC CORP","9","0","0","4","0","Effingham","","","1/1/1909","1/1/1934","6/25/2018","Stock","0","0","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.dieterichbank.com","752","429","0","429","0","0","0","332","1","0","96","96","0","","0","0","","94","0","209","0","13","196","","20","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","15","0","0","15","","0","0","0","0","0","0","0","6026","5773","0","5773","0","0","0","0","1162","0","4611","2561","2050","","0","0","","206","0","47","0","37","10","","0","0","0","0","0","0","0"
