cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,uc,ucloc,uccrcd,uccomre,uccomres,uccomreu,ucsc,ucother,ucover1,sclent,othoffbs,partconv,partacqu
"6194","16055","867856","1129065","CITIZENS STATE BANK","Hudson","WI","54016","3/31/2016","2/22/2022","NM","375 Stageline Rd.","CITIZENS BANCSHARES WOODVILLE","5","0","0","4","0","Saint Croix","33460","Minneapolis-St. Paul-Bloomington, MN-WI","7/15/1904","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.csbnet.net","16324","7033","0","2164","2164","0","0","7127","0","0","0","",""
"17602","0","574556","1067475","CITIZENS STATE BANK","Morland","KS","67650","3/31/2016","2/22/2022","NM","511 W. Main St.","FINANCIAL SHARES INC","3","0","0","2","1","Graham","","","1/1/1906","5/18/1956","3/16/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","3279","0","0","0","0","0","0","3279","339","0","0","",""
"17880","0","398631","2520584","CITIZENS STATE BANK","Perry","FL","32348","3/31/2016","2/22/2022","NM","2000 S. Byron Butler Pkwy.","PERRY BANKING CO INC","5","0","0","8","1","Taylor","","","7/7/1958","7/7/1958","5/1/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","","10624","2488","0","0","0","0","0","8136","4870","0","0","",""
"10474","15402","356239","1208148","CITIZENS STATE BANK","Lena","IL","61048","3/31/2016","2/22/2022","NM","102 W. Main St.","FIRST LENA CORP","3","0","0","2","1","Stephenson","","","1/1/1880","1/1/1934","9/1/2009","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.csbnow.com","36372","1333","4163","995","995","0","0","29881","0","0","0","",""
"22523","0","139834","1142318","CITIZENS STATE BANK","Vernon","AL","35592","3/31/2016","2/22/2022","NM","315 Columbus Ave. Nw","CITIZENS S BANCSHARES INC","2","0","0","7","1","Lamar","","","9/9/1977","9/9/1977","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","39","0","0","10","10","0","0","29","0","0","0","",""
"12501","15480","54656","2112439","CITIZENS STATE BANK","Buffalo","TX","75831","3/31/2016","2/22/2022","NM","1330 W. Commerce St.","INDUSTRY BANCSHARES INC","7","0","0","7","0","Leon","","","1/1/1925","1/1/1934","1/1/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","http://www.citizensstatebanktx.com","21207","0","0","6852","6852","0","0","14355","7033","0","0","",""
"16753","0","261360","2100089","CITIZENS STATE BANK","Somerville","TX","77879","3/31/2016","2/22/2022","NM","155 Eighth St.","C S B BANCSHARES INC","6","0","0","8","0","Burleson","17780","College Station-Bryan, TX","6/1/1925","12/2/1948","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.csbtx.bank","17758","0","0","3834","3834","0","0","13924","3231","0","0","",""
"5495","15794","482053","1056415","CITIZENS STATE BANK","Wisner","NE","68791","3/31/2016","2/22/2022","SM","921 Ave. E.","CITIZENS NATIONAL CORP","10","0","1","2","1","Cuming","","","10/19/1888","1/1/1934","5/4/2011","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","https://www.citstatebank.com","78923","0","0","2708","2708","0","0","76215","18592","0","0","",""
"18724","13208","235558","1052949","CITIZENS STATE BANK","Carleton","NE","68326","3/31/2016","2/22/2022","NM","209 3rd St.","CARLETON AGENCY INC","1","0","0","2","0","Thayer","","","2/1/1890","3/14/1963","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.carletonbank.com","2009","0","0","0","0","0","0","2009","0","0","0","",""
"18356","13998","413543","1969485","CITIZENS STATE BANK","Sheldon","IA","51201","3/31/2016","2/22/2022","NM","808 3rd Ave.","DIXON BANCSHARES INC","2","0","0","2","1","Obrien","","","3/15/1961","3/15/1961","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","http://www.csbsheldon.com","14660","342","2142","635","635","0","0","11541","0","0","0","",""
"17214","12889","523161","","CITIZENS STATE BANK","Sealy","TX","77474","3/31/2016","2/22/2022","NM","222 Main St.","","1","0","0","7","0","Austin","26420","Houston-The Woodlands-Sugar Land, TX","8/12/1907","4/24/1953","2/29/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.csbsealy.com","15691","0","0","7458","7458","0","0","8233","1037","0","0","",""
"22657","0","804860","","CITIZENS STATE BANK","Roma","TX","78584","3/31/2016","2/22/2022","NM","1709 Grant St.","","3","0","0","8","0","Starr","","","5/15/1978","5/15/1978","5/14/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.csbroma.com","2882","0","0","1792","1739","53","0","1090","92","0","0","",""
"15333","13132","947655","1124903","CITIZENS STATE BANK - MIDWEST","Cavalier","ND","58220","3/31/2016","2/22/2022","NM","307 Main St. W.","PEMBINA COUNTY BANKSHARES LTD","5","0","1","2","0","Pembina","","","2/7/1936","2/7/1936","3/15/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","15502","948","0","672","672","0","0","13882","1194","0","0","",""
"11778","13160","733951","2855679","CITIZENS STATE BANK AND TRUST CO., ELLSWORTH, KANSAS","Ellsworth","KS","67439","3/31/2016","2/22/2022","SM","203 N. Douglas Ave.","CSB BANCSHARES AMENDED ESOP","6","0","0","2","1","Ellsworth","","","5/31/1900","1/1/1934","3/28/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","WWW.CSBANC.COM","8423","230","0","1378","1378","0","0","6815","0","0","0","",""
"5830","12352","678557","1051951","CITIZENS STATE BANK AND TRUST COMPANY","Hiawatha","KS","66434","3/31/2016","2/22/2022","NM","610 Oregon St.","CROSSDALE INC","2","0","0","2","1","Brown","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.csbkansas.com","9713","0","0","381","381","0","0","9332","2766","0","0","",""
"1933","0","875655","2780717","CITIZENS STATE BANK NORWOOD YOUNG AMERICA","Norwood Young Am","MN","55368","3/31/2016","2/22/2022","NM","409 Faxon Rd.","PIESCO INC","1","0","0","2","0","Carver","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/5/1914","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.citizensstatebanknya.com","7514","1428","0","951","951","0","0","5135","1438","0","0","",""
"1918","15428","1001451","1122066","CITIZENS STATE BANK OF GLENVILLE","Glenville","MN","56036","3/31/2016","2/22/2022","NM","300 W. Main St.","CITIZENS INVESTMENT CO INC","1","0","0","2","1","Freeborn","","","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","0","0","0","0","0","0","0","0","0","0","0","",""
"10957","15514","82659","1992335","CITIZENS STATE BANK OF HAYFIELD","Hayfield","MN","55940","3/31/2016","2/22/2022","NM","216 1st Ave. Ne","COUNTRY BANKERS INC","3","0","0","2","1","Dodge","40340","Rochester, MN","6/10/1910","1/1/1934","5/21/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","8885","958","0","2146","2146","0","0","5781","0","0","0","",""
"1513","0","447557","1123782","CITIZENS STATE BANK OF LA CROSSE","La Crosse","WI","54601","3/31/2016","2/22/2022","NM","620 Main St.","CLAYTON BANKSHARES INC","4","0","0","4","1","La Crosse","29100","La Crosse-Onalaska, WI-MN","12/9/1907","1/1/1934","8/25/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.citizensstatebank.us","19303","3289","1977","3347","3347","0","0","10690","5465","0","0","",""
"9422","0","940852","2253060","CITIZENS STATE BANK OF LANKIN","Lankin","ND","58250","3/31/2016","2/22/2022","NM","401 Main St.","CITIZENS STATE BANCSHARES INC","4","0","0","2","1","Walsh","","","5/15/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.csb100.com","5375","0","0","69","69","0","0","5306","3455","0","0","",""
"6186","12650","479446","1136410","CITIZENS STATE BANK OF LOYAL","Loyal","WI","54446","3/31/2016","2/22/2022","NM","400 N. Main St.","CITIZENS BANCSHARES LOYAL INC","5","0","0","2","0","Clark","","","12/15/1909","1/1/1934","2/1/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","http://www.csbloyal.com","28093","1122","0","1537","1537","0","0","25434","5317","0","0","",""
"10327","0","954653","3037557","CITIZENS STATE BANK OF LULING","Luling","TX","78648","3/31/2016","2/22/2022","NM","200 S. Magnolia Ave.","SPECTOR HOLDINGS MGNT L L C","2","0","0","4","0","Caldwell","12420","Austin-Round Rock, TX","1/2/1914","1/1/1934","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.csbsa.com","5725","0","0","4642","4642","0","0","1083","5074","0","0","",""
"931","14032","771047","1201390","CITIZENS STATE BANK OF MILFORD","Milford","IL","60953","3/31/2016","2/22/2022","NM","36 E. Jones St.","ARTHUR R MURRAY INC","2","0","0","2","1","Iroquois","","","9/23/1907","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.thefarmbank.com","7400","0","0","0","0","0","0","7400","0","0","0","",""
"13107","11537","1000641","1200405","CITIZENS STATE BANK OF NEW CASTLE, INDIANA","New Castle","IN","47362","3/31/2016","2/22/2022","NM","1238 Broad St.","TOWN FINANCIAL CORP","15","0","0","8","0","Henry","","","7/3/1873","1/1/1934","1/1/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.mycsbin.com","68560","12408","11945","3746","3746","0","0","40461","22074","0","0","",""
"10167","15719","822051","2613589","CITIZENS STATE BANK OF ROSEAU","Roseau","MN","56751","3/31/2016","2/22/2022","NM","118 Main Ave. S.","ROSEAU REALTY CO INC","1","0","0","8","1","Roseau","","","5/3/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.citizensros.com","12425","3068","0","2869","2869","0","0","6488","9595","0","0","",""
"10582","0","207957","1123287","CITIZENS STATE BANK OF TYLER, INCORPORATED","Tyler","MN","56178","3/31/2016","2/22/2022","NM","111 N. Tyler St","CITIZENS ST AGENCY TYLER INC","1","0","0","7","0","Lincoln","","","5/28/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.csbtylermn.com","55","0","0","0","0","0","0","55","0","0","0","",""
"9337","0","213958","1133549","CITIZENS STATE BANK OF WAVERLY, INC.","Waverly","MN","55390","3/31/2016","2/22/2022","NM","609 Pacific Ave.","CATTAIL BANCSHARES INC","2","0","0","2","1","Wright","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1907","1/1/1934","12/31/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.bankwaverly.com","7113","1892","0","1850","1850","0","0","3371","4100","0","0","",""
"1118","0","274856","","CITIZENS STATE BANK, OF ARLINGTON","Arlington","SD","57212","3/31/2016","2/22/2022","SM","128 Main St","","3","0","0","2","0","Kingsbury","","","8/28/1901","1/1/1934","12/31/2008","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.csbarlington.com","15991","0","1219","0","0","0","0","14772","2088","0","0","",""
"20818","9076","162337","1085330","CITIZENS TRI-COUNTY BANK","Dunlap","TN","37327","3/31/2016","2/22/2022","NM","15699 Rankin Ave.","SEQUATCHIE VALLEY BANCSHARES","23","0","0","8","1","Sequatchie","16860","Chattanooga, TN-GA","10/2/1972","10/2/1972","12/4/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.ctcbonline.com","46319","12634","1652","9530","9530","0","0","22503","13357","0","23000","",""
"8033","13649","680130","1078958","CITIZENS TRUST BANK","Atlanta","GA","30303","3/31/2016","2/22/2022","SM","75 Piedmont Ave, N.E.","CITIZENS BANCSHARES CORP","10","0","1","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","6/18/1921","1/1/1934","9/16/2010","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.ctbconnect.com","30877","1083","7136","9127","9127","0","0","13531","10376","0","20000","",""
"5840","9247","65746","1097566","CITIZENS UNION BANK OF SHELBYVILLE","Shelbyville","KY","40065","3/31/2016","2/22/2022","NM","1854 Midland Trail","CITIZENS UNION BCORP SHELBYVILLE","14","0","0","4","0","Shelby","31140","Louisville-Jefferson County, KY-IN","7/1/1888","1/1/1934","10/7/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","http://www.cubbank.com","105030","23211","0","55845","55389","456","0","25974","44428","0","0","",""
"8738","0","192147","1491360","CITIZENS' BANK & TRUST CO.","Van Buren","AR","72956","3/31/2016","2/22/2022","SM","3110 Alma Hwy.","FIRST BANK CORP","7","0","0","4","0","Crawford","22900","Fort Smith, AR-OK","5/1/1886","1/1/1934","6/17/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.cbankandtrust.com","24428","813","5356","591","591","0","0","17668","5613","0","0","",""
"17830","0","376947","2688596","CITIZENS' BANK OF CHARLESTON","Charleston","MO","63834","3/31/2016","2/22/2022","NM","207 E. Commercial St.","CITIZENS BCORP INC","2","0","0","2","0","Mississippi","","","1/20/1958","2/4/1958","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.citizensbankinfo.com","17301","125","0","0","0","0","0","17176","0","0","0","",""
"23523","13156","563336","1144040","CITIZENS' BANK, INC.","Robertsdale","AL","36567","3/31/2016","2/22/2022","NM","21980 Palmer St.","CITIZENS CAPITAL CORP","3","0","0","4","1","Baldwin","19300","Daphne-Fairhope-Foley, AL","9/8/1981","9/8/1981","3/20/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","https://www.citizensbankal.com","14673","3607","1018","6193","6138","55","0","3855","384","0","0","",""
"25103","0","575254","3382332","CITY BANK","Lubbock","TX","79407","3/31/2016","2/22/2022","NM","5219 City Bank Pkwy.","SOUTH PLAINS FINL EMPLOYEE STK OWNERSHIP PLAN","27","0","1","4","1","Lubbock","31180","Lubbock, TX","4/13/1984","4/13/1984","8/16/2014","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","0","www.city.bank","350064","0","0","100961","100961","0","0","249103","116952","0","145000","",""
"12608","11822","841753","2625283","CITY BANK & TRUST CO.","Natchitoches","LA","71457","3/31/2016","2/22/2022","NM","Second &st. Denis St.","CITY BANCSHARES INC","5","0","0","7","1","Natchitoches","","","1/1/1933","1/1/1934","12/31/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.mycitybank.com","12087","473","0","582","582","0","0","11032","3617","0","0","",""
"5396","14204","79855","1141553","CITY BANK & TRUST CO.","Lincoln","NE","68516","3/31/2016","2/22/2022","NM","2929 Pine Lake Rd.","TCM CO","4","0","0","4","0","Lancaster","30700","Lincoln, NE","4/18/1910","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.citybankandtrust.com","11723","185","0","5492","5159","333","0","6046","5792","0","0","",""
"4107","13283","131155","3094121","CITY BANK AND TRUST COMPANY","Guymon","OK","73942","3/31/2016","2/22/2022","SM","601 N. Main St.","DOCKING BANCSHARES INC","1","0","0","5","1","Texas","","","10/1/1901","1/1/1934","8/31/2015","Stock","0","1","FED","DIF","Dallas","KANSAS CITY","Oklahoma City","Kansas City","Southern","West","0","1","","8320","0","2495","1062","1062","0","0","4763","2618","0","0","",""
"34352","0","2697963","2697954","CITY FIRST BANK OF D.C., NATIONAL ASSOCIATION","Washington","DC","20009","3/31/2016","2/22/2022","N","1432 U St, N.W.","CITY FIRST ENTERPRISES INC","1","0","0","4","0","District Of Columb","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11/24/1998","11/24/1998","9/16/2010","Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.cityfirstbank.com","18881","0","0","15672","15672","0","0","3209","4354","0","0","",""
"17281","12900","63069","1232497","CITY NATIONAL BANK","Los Angeles","CA","90210","3/31/2016","2/22/2022","N","555 S. Flower St.","ROYAL BANK OF CANADA","81","0","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","12/4/1953","12/4/1953","4/8/2011","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","www.cnb.com","11204417","1220814","461257","2298168","1198996","1099172","0","7224178","7220406","0","0","",""
"24367","0","697950","3218543","CITY NATIONAL BANK","Corsicana","TX","75110","3/31/2016","2/22/2022","N","1465 W. 2nd Ave.","CITY BANCSHARES INC","1","0","0","8","1","Navarro","","","2/28/1983","2/28/1983","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.mycnbtx.com","3916","0","0","1683","1627","56","0","2233","1091","0","0","",""
"20234","13121","814430","2833891","CITY NATIONAL BANK OF FLORIDA","Miami","FL","33101","3/31/2016","2/22/2022","N","25 W. Flagler St.","EMPRESAS JUAN YARUR SPA","26","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","8/12/1970","8/12/1970","3/31/2006","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.citynational.com","747861","75359","0","280182","280182","0","0","392320","619687","0","0","",""
"21111","13455","567905","1048849","CITY NATIONAL BANK OF NEW JERSEY","Newark","NJ","7102","3/31/2016","2/22/2022","N","900 Broad St.","CITY NATIONAL BANCSHARES CORP","5","0","1","4","0","Essex","35620","New York-Newark-Jersey City, NY-NJ-PA","6/11/1973","6/11/1973","11/15/2010","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","10149","168","1649","456","456","0","0","7876","654","0","0","",""
"17735","11051","1011526","1076262","CITY NATIONAL BANK OF WEST VIRGINIA","Charleston","WV","25304","3/31/2016","2/22/2022","N","3601 Maccorkle Ave, Se","CITY HOLDING CO","85","0","1","4","0","Kanawha","16620","Charleston, WV","4/1/1957","4/1/1957","1/10/2013","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","0","www.bankatcity.com","465267","185815","0","100402","100402","0","0","179050","86303","0","0","",""
"10534","0","541035","2909554","CITY SAVINGS BANK & TRUST COMPANY","Deridder","LA","70634","3/31/2016","2/22/2022","NM","301 N. Pine St.","LOUISIANA COMMUNITY BCORP INC","9","0","0","4","1","Beauregard","","","5/28/1928","1/1/1934","1/1/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Atlanta","Southern","Western","0","1","","32259","5699","6755","11139","11139","0","0","8666","16425","0","0","",""
"14410","14304","252041","2022725","CITY STATE BANK","Norwalk","IA","50211","3/31/2016","2/22/2022","NM","801 Main St.","ALBRECHT FINL SERVICES INC","9","0","0","2","1","Warren","19780","Des Moines-West Des Moines, IA","1/1/1895","5/25/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.citystatebank.com","33975","8845","0","4908","4908","0","0","20222","5443","0","0","",""
"19858","16155","697754","1055007","CITYWIDE BANKS","Aurora","CO","80010","3/31/2016","2/22/2022","NM","10660 E. Colfax Ave.","CITYWIDE BANKS OF COLORADO INC","12","0","0","4","0","Arapahoe","19740","Denver-Aurora-Lakewood, CO","2/17/1969","2/17/1969","4/20/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","338184","27734","0","95256","95256","0","0","215194","120140","0","0","",""
"58040","0","3328376","","CIVIC BANK & TRUST","Nashville","TN","37203","3/31/2016","2/22/2022","NM","3325 W. End Ave.","","2","0","0","4","0","Davidson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","7/25/2005","7/25/2005","10/1/2014","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","","24654","3223","0","20912","20266","646","0","519","0","0","0","",""
"9499","15837","841838","1143203","CIVIS BANK","Rogersville","TN","37857","3/31/2016","2/22/2022","NM","210 E. Main St.","VOLUNTEER BCORP INC","4","0","0","4","0","Hawkins","28700","Kingsport-Bristol-Bristol, TN-VA","4/1/1906","1/1/1934","7/29/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.civisbank.com","7515","2346","0","1351","1351","0","0","3818","3006","0","0","",""
"12982","10461","542528","1246533","CIVISTA BANK","Sandusky","OH","44870","3/31/2016","2/22/2022","SM","100 E. Water St.","CIVISTA BANCSHARES INC","27","0","0","4","0","Erie","","","3/1/1884","1/1/1934","3/7/2015","Stock","0","1","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.civistabank.com","238117","53580","0","62095","62095","0","0","122442","57480","0","0","",""
"9486","10086","641579","1246690","CLACKAMAS COUNTY BANK","Sandy","OR","97055","3/31/2016","2/22/2022","NM","38975 Proctor Blvd.","CCB FINANCIAL CORP","4","0","0","4","1","Clackamas","38900","Portland-Vancouver-Hillsboro, OR-WA","1/31/1911","1/1/1934","7/29/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","www.clackamascountybank.com","16516","3715","0","8643","8643","0","0","4158","13455","0","0","",""
"1022","10108","988144","1205325","CLARE BANK, NATIONAL ASSOCIATION","Platteville","WI","53818","3/31/2016","2/22/2022","N","345 W. Pine St.","MONTFORT BCORP INC","8","0","0","8","1","Grant","","","10/28/1905","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.clarebank.com","11115","0","2017","2253","2253","0","0","6845","0","0","0","",""
"18038","7619","47500","","CLAREMONT SAVINGS BANK","Claremont","NH","3743","3/31/2016","2/22/2022","SB","145 Broad St.","","5","0","1","5","0","Sullivan","","","4/15/1907","7/2/1959","2/20/2015","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.claremontsavings.com","24860","10221","0","1683","1683","0","0","12956","0","0","0","",""
"16247","0","503640","","CLARENCE STATE BANK","Clarence","MO","63437","3/31/2016","2/22/2022","NM","101 E. Chestnut","","1","0","0","2","0","Shelby","","","3/31/1945","4/7/1945","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.neighborsbank.com","414","0","0","4","4","0","0","410","0","0","0","",""
"57624","0","3185579","","CLARION COUNTY COMMUNITY BANK","Clarion","PA","16214","3/31/2016","2/22/2022","NM","333 Main St.","","3","0","0","4","0","Clarion","","","1/7/2004","1/7/2004","8/20/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","http://www.clarionbank.com","16090","3395","0","6235","6235","0","0","6460","16090","0","0","",""
"14980","14254","65241","3613504","CLARKE COUNTY STATE BANK","Osceola","IA","50213","3/31/2016","2/22/2022","NM","139 S Main St.","JOHN T VUCUREVICH FOUNDATION","3","0","0","2","0","Clarke","","","1/3/1935","1/11/1935","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","7659","221","0","623","623","0","0","6815","2355","0","0","",""
"14581","12890","1007958","1057878","CLARKSON BANK","Clarkson","NE","68629","3/31/2016","2/22/2022","NM","243 Pine St.","CLARKSON MANAGEMENT CO","1","0","0","2","1","Colfax","","","5/17/1934","7/18/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.clarksonbank.com","9424","0","0","0","0","0","0","9424","3283","0","0","",""
"34957","0","2735173","2735164","CLARKSTON STATE BANK","Clarkston","MI","48346","3/31/2016","2/22/2022","NM","5800 S. Main St.","CLARKSTON FINANCIAL CORP","2","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","12/18/1998","12/18/1998","3/16/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","15195","665","0","0","0","0","0","14530","2048","0","0","",""
"3126","14787","182951","2762384","CLASSIC BANK, NATIONAL ASSOCIATION","Cameron","TX","76520","3/31/2016","2/22/2022","N","102 N. Houston St.","CAMERON FINANCIAL CORP","6","0","0","8","1","Milam","","","8/22/1889","1/1/1934","3/10/2012","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.classic.bank","25594","0","0","1847","1847","0","0","23747","0","0","0","",""
"58660","0","3730746","","CLATSOP COMMUNITY BANK","Seaside","OR","97138","3/31/2016","2/22/2022","NM","1150 N. Roosevelt Drive, # 1","","2","0","0","4","0","Clatsop","","","4/22/2008","4/22/2008","10/8/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","","7055","2234","0","1619","1619","0","0","3202","6233","0","0","",""
"2444","0","832528","1427211","CLAY COUNTY BANK, INC.","Clay","WV","25043","3/31/2016","2/22/2022","NM","150 Main St.","FIRST CLAY COUNTY BANC CORP","2","0","0","6","0","Clay","16620","Charleston, WV","6/4/1902","1/1/1934","5/28/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","http://claycountybank.com","254","76","0","0","0","0","0","178","0","0","0","",""
"29764","4055","125873","3842863","CLAY COUNTY SAVINGS BANK","Liberty","MO","64068","3/31/2016","2/22/2022","NM","1178 W. Kansas St.","CCSB FINANCIAL CORP","3","0","0","4","0","Clay","28140","Kansas City, MO-KS","1/1/1922","5/12/1937","5/18/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","claycountysavings.com","8021","2260","0","2990","2990","0","0","2771","3129","0","0","",""
